# This file contains semantic classification of proper nouns needed for certain
# derivational features.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PLURALE TANTUM"#,<-HEADERS
"Burana","11","0","Prop","prop=misc"
"Burma","10","0","Prop","prop=geo"
"Burt","5","0","Prop","prop=first"
"Bush","5","0","Prop","prop=last"
"Bysantti","5","C","Prop","prop=geo"
"Böömi","5","0","Prop","prop=geo"
"Caine","8","0","Prop","prop=last"
"Cajander","5","0","Prop","prop=last"
"California","12","0","Prop","prop=geo"
"Calla","9","0","Prop","prop=geo"
"Callahan","5","0","Prop","prop=last"
"Calmet","5","0","Prop","prop=last"
"Cameron","5","0","Prop","prop=last"
"Camilla","9","0","Prop","prop=first"
"Camille","8","0","Prop","prop=first"
"Campanella","9","0","Prop","prop=last"
"Camus","22","0","Prop","prop=last"
"Cannes","5","0","Prop","prop=geo"
"Canon","6","0","Prop","prop=misc"
"Canterbury","1","0","Prop","prop=geo"
"Canth","5","0","Prop","prop=last"
"Capri","5","0","Prop","prop=geo"
"Carelia","12","0","Prop","prop=geo"
"Carina","13","0","Prop","prop=first"
"Carita","9","0","Prop","prop=first"
"Carl","5","0","Prop","prop=first"
"Carlson","6","0","Prop","prop=last"
"Carlsson","6","0","Prop","prop=last"
"Carola","13","0","Prop","prop=first"
"Carolina","13","0","Prop","prop=first"
"Caroline","8","0","Prop","prop=first"
"Carolus","39","0","Prop","prop=first"
"Caruso","1","0","Prop","prop=last"
"Casanova","10","0","Prop","prop=last"
"Castrén","5","0","Prop","prop=last"
"Castro","1","0","Prop","prop=last"
"Cato","1","0","Prop","prop=last"
"Cavallo","1","0","Prop","prop=last"
"Cavendish","5","0","Prop","prop=last"
"Cay","3","0","Prop","prop=first"
"cdrecord","5","0","Prop","prop=misc"
"Cecilia","13","0","Prop","prop=first"
"Cederberg","5","0","Prop","prop=last"
"Centro","1","0","Prop","prop=misc"
"Centrum","6","0","Prop","prop=misc"
"Cethegus","5","0","Prop","prop=misc"
"Châlons-sur-Marne","8","0","Prop","prop=geo"
