# This file contains definitions of semantic subcategories for various acronyms and
# other nouns, useful for named Entity Recognition (NER) and similar applications.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","SUBCATEGORY"#,<-HEADERS
"kalastusneuvos","39","0","N","sem=title"
"kalatalousneuvos","39","0","N","sem=title"
"kamarineuvos","39","0","N","sem=title"
"kamr.","99","0","P","sem=title"
"kamreeri","6","0","N","sem=title"
"kand.","99","0","P","sem=title"
"kandidaatti","5","C","N","sem=title"
"kansaned.","99","0","P","sem=title"
"kansanedustaja","10","0","N","sem=title"
"kanslianeuvos","39","0","N","sem=title"
"kantt.","99","0","P","sem=title"
"kanttori","6","0","N","sem=title"
"kappal.","99","0","P","sem=title"
"kappalainen","38","0","N","sem=title"
"kapt.","99","0","P","sem=title"
"kapteeni","6","0","N","sem=title"
"kapteeniluutnantti","5","C","N","sem=title"
