new_paras	pos	kotus_tn	kotus_av	plurale_tantum	grade_dir	harmony	stem_vowel	stem_diphthong	possessive	clitics
['NUM_51kahdestriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kahdestriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kahdestsiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kahdestsiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kahdestuhannes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kahdesundekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kahdesundekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kahdesviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kahdesyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksibiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksibiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksidekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksidekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksiduodekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksiduodekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksikahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksikiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksikiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksikolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksikuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksikvadriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksikvadriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksikvintiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksikvintiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksikymmentä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksimiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksimiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksineljättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksinoniljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksinoniljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksioktiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksioktiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksipiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksipiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksisataa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksiseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksisentiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksisentiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksiseptiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksiseptiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksitoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksitredekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksitredekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksitriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksitriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksitsiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksitsiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksituhatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksiundekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksiundekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksiviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kaksiyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasbiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasbiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasdekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasdekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasduodekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasduodekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaskahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaskiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaskiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaskolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaskuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaskvadriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaskvadriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaskvintiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaskvintiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaskymmenes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasmiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasmiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasneljättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasnoniljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasnoniljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasoktiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasoktiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaspiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmaspiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmassadas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmassentiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmassentiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasseptiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasseptiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmastoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmastredekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmastredekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmastriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmastriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmastsiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmastsiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmastuhannes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasundekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasundekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmasyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmebiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmebiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmedekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmedekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeduodekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeduodekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmekahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmekolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmekuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmekvadriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmekvadriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmekvintiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmekvintiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmekymmentä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmemiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmemiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeneljättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmenoniljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmenoniljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeoktiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeoktiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmepiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmepiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmesataa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmesentiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmesentiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeseptiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeseptiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmetoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmetredekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmetredekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmetriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmetriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmetsiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmetsiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmetuhatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeundekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeundekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kolmeyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesbiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesbiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesdekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesdekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesduodekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesduodekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudeskahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudeskiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudeskiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudeskolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudeskuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudeskvadriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudeskvadriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudeskvintiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudeskvintiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudeskymmenes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesmiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesmiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesneljästtä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesnoniljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesnoniljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesoktiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesoktiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudespiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudespiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudessadas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudessentiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudessentiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesseptiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesseptiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudestoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudestredekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudestredekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudestriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudestriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudestsiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudestsiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudestuhannes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesundekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesundekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuudesyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusibiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusibiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusidekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusidekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusiduodekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusiduodekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusikahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusikiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusikiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusikolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusikuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusikvadriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusikvadriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusikvintiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusikvintiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusikymmentä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusimiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusimiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusineljättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusinoniljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusinoniljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusioktiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusioktiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusipiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusipiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusisataa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusiseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusisentiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusisentiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusiseptiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusiseptiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusitoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusitredekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusitredekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusitriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusitriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusitsiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusitsiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusituhatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusiundekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusiundekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusiviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51kuusiyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäbiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäbiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljädekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljädekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäduodekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäduodekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäkahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäkiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäkiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäkolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäkuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäkvadriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäkvadriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäkvintiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäkvintiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäkymmentä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljämiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljämiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäneljättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljänoniljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljänoniljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäoktiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäoktiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäpiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäpiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsataa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsbiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsbiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsdekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsdekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsduodekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsduodekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäseitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsentiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsentiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäseptiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäseptiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäskahdeksatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäskiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäskiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäskolmatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäskuudetta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäskvadriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäskvadriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäskvintiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäskvintiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäskymmenes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsmiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsmiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsneljättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsnoniljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsnoniljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsoktiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsoktiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäspiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäspiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljässadas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljässeitsemättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljässentiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljässentiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljässeptiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljässeptiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljästoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljästredekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljästredekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljästriljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljästriljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljästsiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljästsiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljästuhannes']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsundekiljardis']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsundekiljoonas']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäsyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljätoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljätredekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljätredekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljätriljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljätriljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljätsiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljätsiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljätuhatta']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäundekiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäundekiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäviidettä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51neljäyhdeksättä']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51puolitoista']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänbiljardia']	NUMERAL	51	None	False	weaken	back	None	None	False	False
['NUM_51seitsemänbiljoonaa']	NUMERAL	51	None	False	weaken	back	None	None	False	False
