# This file contains words that are not pronounced like typical Finnish words
# and need special rules for correct inflection.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PRONUNCIATION"#,<-HEADERS
"Lemmikee","21","0","Prop","stem-vowel=i"
"Lepenoú","21","0","Prop","stem-vowel=u"
"L'Epiphanie","21","0","Prop","stem-vowel=i"
"L'Épiphanie","21","0","Prop","stem-vowel=i"
"Leptokaryá","21","0","Prop","stem-vowel=a"
"Le Puy-en-Velay","21","0","Prop","stem-vowel=i"
"Léré","21","0","Prop","stem-vowel=e"
"Let’s Powwow","22","0","Prop","stem-vowel=u"
"LG Display","21","0","Prop","stem-vowel=i"
"L'Ile-Cadieux","22","0","Prop","stem-vowel=ö"
"L'Île-Cadieux","22","0","Prop","stem-vowel=ö"
"L'Ile-Perrot","22","0","Prop","stem-vowel=o"
"L'Île-Perrot","22","0","Prop","stem-vowel=o"
"Limbé","21","0","Prop","stem-vowel=e"
"Límni Pineioú","21","0","Prop","stem-vowel=u"
"Límni Tavropoú","21","0","Prop","stem-vowel=u"
"Límni Voulkariá","21","0","Prop","stem-vowel=a"
"Linné","21","0","Prop","stem-vowel=e"
"Livvadievát","21","0","Prop","stem-vowel=a"
"Lomé","21","0","Prop","stem-vowel=e"
"Lomié","21","0","Prop","stem-vowel=e"
"Lomnice nad Lužnicí","21","0","Prop","stem-vowel=i"
"Longview","22","0","Prop","stem-vowel=u"
"Loulé","21","0","Prop","stem-vowel=e"
"Loutrá","21","0","Prop","stem-vowel=a"
"Loutrá Aidipsoú","21","0","Prop","stem-vowel=u"
"Lucknow","22","0","Prop","stem-vowel=u"
"Lugoj","22","0","Prop","stem-vowel=i"
"Lycksalighetens Ö","21","0","Prop","stem-vowel=ö"
"Lyckå","21","0","Prop","stem-vowel=o"
"Lykoporiá","21","0","Prop","stem-vowel=a"
"Macapá","21","0","Prop","stem-vowel=a"
"Maceió","21","0","Prop","stem-vowel=o"
"Mackay","22","0","Prop","stem-vowel=i"
"Magé","21","0","Prop","stem-vowel=e"
"Maglaj","22","0","Prop","stem-vowel=i"
"Makó","21","0","Prop","stem-vowel=o"
"Malaybalay","21","0","Prop","stem-vowel=i"
"Malé","21","0","Prop","stem-vowel=e"
"Mandalay","21","0","Prop","stem-vowel=i"
"Marabá","21","0","Prop","stem-vowel=a"
"Maracay","21","0","Prop","stem-vowel=i"
"Marahoué","21","0","Prop","stem-vowel=e"
"Maribo","21","0","Prop","stem-vowel=u"
"Marijampolė","21","0","Prop","stem-vowel=e"
"Maringá","21","0","Prop","stem-vowel=a"
"Marley","21","0","Prop","stem-vowel=i"
"Mataró","21","0","Prop","stem-vowel=o"
"Mauá","21","0","Prop","stem-vowel=a"
"Mbamba Bay","21","0","Prop","stem-vowel=i"
"Megálo Chorió","21","0","Prop","stem-vowel=o"
"Memaliaj","22","0","Prop","stem-vowel=i"
"Městec Králové","21","0","Prop","stem-vowel=e"
"Metabetchouan-Lac-a-la-Croix","22","0","Prop","stem-vowel=a"
"Métabetchouan–Lac-à-la-Croix","22","0","Prop","stem-vowel=a"
"Metairie","21","0","Prop","stem-vowel=i"
"Metetí","21","0","Prop","stem-vowel=i"
"Meziboří","21","0","Prop","stem-vowel=i"
"Meziměstí","21","0","Prop","stem-vowel=i"
"Midi-Pyrénées","22","0","Prop","stem-vowel=e"
"Miley","21","0","Prop","stem-vowel=i"
"Millau","21","0","Prop","stem-vowel=o"
"Milltown Malbay","22","0","Prop","stem-vowel=i"
"Mīnā' Jabal 'Alī","21","0","Prop","stem-vowel=i"
"Minō","21","0","Prop","stem-vowel=o"
"Miró","21","0","Prop","stem-vowel=o"
"Mole Saint-Nicolas","22","0","Prop","stem-vowel=a"
"Monet","22","0","Prop","stem-vowel=e"
"Monkey Bay","21","0","Prop","stem-vowel=i"
"Monroe","21","0","Prop","stem-vowel=u"
"monsieur","22","0","N","stem-vowel=ö"
"Montego Bay","22","0","Prop","stem-vowel=i"
"Monterrey","21","0","Prop","stem-vowel=i"
"Monthey","21","0","Prop","stem-vowel=i"
"Montreux","22","0","Prop","stem-vowel=ö"
"Moose Jaw","22","0","Prop","stem-vowel=o"
"Morant Bay","22","0","Prop","stem-vowel=i"
"Moravská Třebová","21","0","Prop","stem-vowel=a"
"Morgan Stanley","21","0","Prop","stem-vowel=i"
"Mortí","21","0","Prop","stem-vowel=i"
"Moscow","22","0","Prop","stem-vowel=u"
"Mossoró","21","0","Prop","stem-vowel=o"
"Mukō","21","0","Prop","stem-vowel=o"
"Muncie","21","0","Prop","stem-vowel=i"
"muotishow","22","0","N","stem-vowel=u"
"Måloy","21","0","Prop","stem-vowel=i"
"Måløy","21","0","Prop","stem-vowel=i"
"Nagaokakyō","21","0","Prop","stem-vowel=o"
"Nagykálló","21","0","Prop","stem-vowel=o"
"Námesztó","21","0","Prop","stem-vowel=o"
"Nancy","21","0","Prop","stem-vowel=i"
"Naujoji Akmenė","21","0","Prop","stem-vowel=e"
"Néa Moudaniá","21","0","Prop","stem-vowel=a"
"Nemenčinė","21","0","Prop","stem-vowel=e"
"Nemsó","21","0","Prop","stem-vowel=o"
"Nemšová","21","0","Prop","stem-vowel=a"
"Nestlé","21","0","Prop","stem-vowel=e"
"Nexo","21","0","Prop","stem-vowel=ö"
"Nexø","21","0","Prop","stem-vowel=ö"
"Ngaoundéré","21","0","Prop","stem-vowel=e"
"Niamey","21","0","Prop","stem-vowel=i"
"Niccolò","21","0","Prop","stem-vowel=o"
"Nieuw Nickerie","21","0","Prop","stem-vowel=i"
"Nikkō","21","0","Prop","stem-vowel=o"
"Nishitōkyō","21","0","Prop","stem-vowel=o"
"Nivå","21","0","Prop","stem-vowel=o"
