Anttosenlammit	['N_LAMMIT']	plt=obligatory
Anttosensaarekkeet	['N_KUULOKKEET']	plt=obligatory
A-oikeudet	['N_OIKEUDET']	plt=obligatory
Apaalahdet	['N_LAHDET']	plt=obligatory
Apajakarit	['N_LASIT']	plt=obligatory
Apajasaaret	['N_SAARET']	plt=obligatory
Apajat	['N_JUHLAT']	plt=obligatory
Appistunturit	['N_FARMARIT']	plt=obligatory
appivanhemmat	['N_VANHEMMAT']	plt=obligatory
apporttikustannukset	['N_SERKUKSET']	plt=obligatory
apposet	['N_RAPPUSET']	plt=obligatory
Apsanniityt	['N_NIITYT']	plt=obligatory
Arabiankankaat	['N_RENKAAT']	plt=obligatory
Arabiemiirikunnat	['N_KUNNAT']	plt=obligatory
Arabiemiraatit	['N_KASTANJETIT']	plt=obligatory
arabisissi	['N_TYYLI']	plt=common
araliakasvi	['N_RUUVI']	plt=common
arapaimat	['N_VARAT']	plt=obligatory
arentimies	['N_MIES']	plt=common
Arinperinahot	['N_AIVOT']	plt=obligatory
arkiolot	['N_AIVOT']	plt=obligatory
Arkkelit	['N_FARMARIT']	plt=obligatory
arkkibakteeri	['N_KANAALI']	plt=common
Arkkunevanvuoret	['N_SAARET']	plt=obligatory
Armiahonpellot	['N_AALLOT']	plt=obligatory
Armoharjut	['N_HOUSUT']	plt=obligatory
arojerbot	['N_AIVOT']	plt=obligatory
arokyyhky	['N_KÄRRY']	plt=common
Arolamminharjut	['N_HOUSUT']	plt=obligatory
Arolammit	['N_LAMMIT']	plt=obligatory
Aromaannorot	['N_AIVOT']	plt=obligatory
Arometsänniityt	['N_NIITYT']	plt=obligatory
Aronkalliot	['N_RAUNIOT']	plt=obligatory
Aronkankaanlammit	['N_LAMMIT']	plt=obligatory
Aronsuot	['N_SUOT']	plt=obligatory
Aropellot	['N_AALLOT']	plt=obligatory
Arot	['N_AIVOT']	plt=obligatory
arpajaiset	['N_RAPPUSET']	plt=obligatory
Arttasaaret	['N_SAARET']	plt=obligatory
Arvinkalliot	['N_RAUNIOT']	plt=obligatory
Arviosaaret	['N_SAARET']	plt=obligatory
arvo	['N_TALO']	plt=common
arvopaperimarkkinat	['N_MARKKINAT']	plt=obligatory
arvostelu	['N_SEIKKAILU']	plt=common
aselepoehdot	['N_PIDOT']	plt=obligatory
Aselinkalliot	['N_RAUNIOT']	plt=obligatory
Asemakukkulat	['N_MARKKINAT']	plt=obligatory
Asentolammet	['N_LAMMET']	plt=obligatory
asetussanat	['N_VARAT']	plt=obligatory
asiakirjakannet	['N_KANNET']	plt=obligatory
Asikaistenkalliot	['N_RAUNIOT']	plt=obligatory
Asikanniityt	['N_NIITYT']	plt=obligatory
Askelluolat	['N_JUHLAT']	plt=obligatory
Askerinkarit	['N_LASIT']	plt=obligatory
Askerinsääret	['N_SÄÄRET']	plt=obligatory
askomykeetit	['N_PINSETIT']	plt=obligatory
