new_para	upos	pos	kotus_tn	kotus_av	plurale_tantum	grade_dir	harmony	stem_vowel	stem_diphthong	possessive	clitics	suffix_regex	deletion
NUM_51viidestredekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viidestredekiljoonas	stredekiljoonas
NUM_51viidestriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viidestriljardis	striljardis
NUM_51viidestriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viidestriljoonas	striljoonas
NUM_51viidestsiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viidestsiljardis	stsiljardis
NUM_51viidestsiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viidestsiljoonas	stsiljoonas
NUM_51viidestuhannes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viidestuhannes	stuhannes
NUM_51viidesundekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viidesundekiljardis	sundekiljardis
NUM_51viidesundekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viidesundekiljoonas	sundekiljoonas
NUM_51viidesviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	viidesviidettä	sviidettä
NUM_51viidesyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	viidesyhdeksättä	syhdeksättä
NUM_51viisibiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisibiljardia	sibiljardia
NUM_51viisibiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisibiljoonaa	sibiljoonaa
NUM_51viisidekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisidekiljardia	sidekiljardia
NUM_51viisidekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisidekiljoonaa	sidekiljoonaa
NUM_51viisiduodekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisiduodekiljardia	siduodekiljardia
NUM_51viisiduodekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisiduodekiljoonaa	siduodekiljoonaa
NUM_51viisikahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisikahdeksatta	sikahdeksatta
NUM_51viisikiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisikiljardia	sikiljardia
NUM_51viisikiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisikiljoonaa	sikiljoonaa
NUM_51viisikolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisikolmatta	sikolmatta
NUM_51viisikuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisikuudetta	sikuudetta
NUM_51viisikvadriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisikvadriljardia	sikvadriljardia
NUM_51viisikvadriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisikvadriljoonaa	sikvadriljoonaa
NUM_51viisikvintiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisikvintiljardia	sikvintiljardia
NUM_51viisikvintiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisikvintiljoonaa	sikvintiljoonaa
NUM_51viisikymmentä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	viisikymmentä	sikymmentä
NUM_51viisimiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisimiljardia	similjardia
NUM_51viisimiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisimiljoonaa	similjoonaa
NUM_51viisineljättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	viisineljättä	sineljättä
NUM_51viisinoniljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisinoniljardia	sinoniljardia
NUM_51viisinoniljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisinoniljoonaa	sinoniljoonaa
NUM_51viisioktiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisioktiljardia	sioktiljardia
NUM_51viisioktiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisioktiljoonaa	sioktiljoonaa
NUM_51viisipiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisipiljardia	sipiljardia
NUM_51viisipiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisipiljoonaa	sipiljoonaa
NUM_51viisisataa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisisataa	sisataa
NUM_51viisiseitsemättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	viisiseitsemättä	siseitsemättä
NUM_51viisisentiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisisentiljardia	sisentiljardia
NUM_51viisisentiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisisentiljoonaa	sisentiljoonaa
NUM_51viisiseptiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisiseptiljardia	siseptiljardia
NUM_51viisiseptiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisiseptiljoonaa	siseptiljoonaa
NUM_51viisitoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisitoista	sitoista
NUM_51viisitredekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisitredekiljardia	sitredekiljardia
NUM_51viisitredekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisitredekiljoonaa	sitredekiljoonaa
NUM_51viisitriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisitriljardia	sitriljardia
NUM_51viisitriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisitriljoonaa	sitriljoonaa
NUM_51viisitsiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisitsiljardia	sitsiljardia
NUM_51viisitsiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisitsiljoonaa	sitsiljoonaa
NUM_51viisituhatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisituhatta	situhatta
NUM_51viisiundekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisiundekiljardia	siundekiljardia
NUM_51viisiundekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	viisiundekiljoonaa	siundekiljoonaa
NUM_51viisiviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	viisiviidettä	siviidettä
NUM_51viisiyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	viisiyhdeksättä	siyhdeksättä
NUM_51yhdeksänbiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänbiljardia	änbiljardia
NUM_51yhdeksänbiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänbiljoonaa	änbiljoonaa
NUM_51yhdeksändekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksändekiljardia	ändekiljardia
NUM_51yhdeksändekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksändekiljoonaa	ändekiljoonaa
NUM_51yhdeksänduodekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänduodekiljardia	änduodekiljardia
NUM_51yhdeksänduodekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänduodekiljoonaa	änduodekiljoonaa
NUM_51yhdeksänkahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänkahdeksatta	änkahdeksatta
NUM_51yhdeksänkiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänkiljardia	änkiljardia
NUM_51yhdeksänkiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänkiljoonaa	änkiljoonaa
NUM_51yhdeksänkolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänkolmatta	änkolmatta
NUM_51yhdeksänkuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänkuudetta	änkuudetta
NUM_51yhdeksänkvadriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänkvadriljardia	änkvadriljardia
NUM_51yhdeksänkvadriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänkvadriljoonaa	änkvadriljoonaa
NUM_51yhdeksänkvintiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänkvintiljardia	änkvintiljardia
NUM_51yhdeksänkvintiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänkvintiljoonaa	änkvintiljoonaa
NUM_51yhdeksänkymmentä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdeksänkymmentä	änkymmentä
NUM_51yhdeksänmiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänmiljardia	änmiljardia
NUM_51yhdeksänmiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänmiljoonaa	änmiljoonaa
NUM_51yhdeksänneljättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdeksänneljättä	änneljättä
NUM_51yhdeksännoniljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksännoniljardia	ännoniljardia
NUM_51yhdeksännoniljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksännoniljoonaa	ännoniljoonaa
NUM_51yhdeksänoktiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänoktiljardia	änoktiljardia
NUM_51yhdeksänoktiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänoktiljoonaa	änoktiljoonaa
NUM_51yhdeksänpiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänpiljardia	änpiljardia
NUM_51yhdeksänpiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänpiljoonaa	änpiljoonaa
NUM_51yhdeksänsataa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänsataa	änsataa
NUM_51yhdeksänseitsemättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdeksänseitsemättä	änseitsemättä
NUM_51yhdeksänsentiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänsentiljardia	änsentiljardia
NUM_51yhdeksänsentiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänsentiljoonaa	änsentiljoonaa
NUM_51yhdeksänseptiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänseptiljardia	änseptiljardia
NUM_51yhdeksänseptiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänseptiljoonaa	änseptiljoonaa
NUM_51yhdeksäntoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäntoista	äntoista
NUM_51yhdeksäntredekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäntredekiljardia	äntredekiljardia
NUM_51yhdeksäntredekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäntredekiljoonaa	äntredekiljoonaa
NUM_51yhdeksäntriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäntriljardia	äntriljardia
NUM_51yhdeksäntriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäntriljoonaa	äntriljoonaa
NUM_51yhdeksäntsiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäntsiljardia	äntsiljardia
NUM_51yhdeksäntsiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäntsiljoonaa	äntsiljoonaa
NUM_51yhdeksäntuhatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäntuhatta	äntuhatta
NUM_51yhdeksänundekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänundekiljardia	änundekiljardia
NUM_51yhdeksänundekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksänundekiljoonaa	änundekiljoonaa
NUM_51yhdeksänviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdeksänviidettä	änviidettä
NUM_51yhdeksänyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdeksänyhdeksättä	änyhdeksättä
NUM_51yhdeksäsbiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsbiljardis	sbiljardis
NUM_51yhdeksäsbiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsbiljoonas	sbiljoonas
NUM_51yhdeksäsdekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsdekiljardis	sdekiljardis
NUM_51yhdeksäsdekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsdekiljoonas	sdekiljoonas
NUM_51yhdeksäsduodekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsduodekiljardis	sduodekiljardis
NUM_51yhdeksäsduodekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsduodekiljoonas	sduodekiljoonas
NUM_51yhdeksäskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäskahdeksatta	skahdeksatta
NUM_51yhdeksäskiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäskiljardis	skiljardis
NUM_51yhdeksäskiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäskiljoonas	skiljoonas
NUM_51yhdeksäskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäskolmatta	skolmatta
NUM_51yhdeksäskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäskuudetta	skuudetta
NUM_51yhdeksäskvadriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäskvadriljardis	skvadriljardis
NUM_51yhdeksäskvadriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäskvadriljoonas	skvadriljoonas
NUM_51yhdeksäskvintiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäskvintiljardis	skvintiljardis
NUM_51yhdeksäskvintiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäskvintiljoonas	skvintiljoonas
NUM_51yhdeksäskymmenes	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdeksäskymmenes	skymmenes
NUM_51yhdeksäsmiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsmiljardis	smiljardis
NUM_51yhdeksäsmiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsmiljoonas	smiljoonas
NUM_51yhdeksäsneljättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdeksäsneljättä	sneljättä
NUM_51yhdeksäsnoniljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsnoniljardis	snoniljardis
NUM_51yhdeksäsnoniljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsnoniljoonas	snoniljoonas
NUM_51yhdeksäsoktiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsoktiljardis	soktiljardis
NUM_51yhdeksäsoktiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsoktiljoonas	soktiljoonas
NUM_51yhdeksäspiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäspiljardis	spiljardis
NUM_51yhdeksäspiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäspiljoonas	spiljoonas
NUM_51yhdeksässadas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksässadas	ssadas
NUM_51yhdeksässeitsemättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdeksässeitsemättä	sseitsemättä
NUM_51yhdeksässentiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksässentiljardis	ssentiljardis
NUM_51yhdeksässentiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksässentiljoonas	ssentiljoonas
NUM_51yhdeksässeptiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksässeptiljardis	sseptiljardis
NUM_51yhdeksässeptiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksässeptiljoonas	sseptiljoonas
NUM_51yhdeksästoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksästoista	stoista
NUM_51yhdeksästredekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksästredekiljardis	stredekiljardis
NUM_51yhdeksästredekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksästredekiljoonas	stredekiljoonas
NUM_51yhdeksästriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksästriljardis	striljardis
NUM_51yhdeksästriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksästriljoonas	striljoonas
NUM_51yhdeksästsiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksästsiljardis	stsiljardis
NUM_51yhdeksästsiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksästsiljoonas	stsiljoonas
NUM_51yhdeksästuhannes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksästuhannes	stuhannes
NUM_51yhdeksäsundekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsundekiljardis	sundekiljardis
NUM_51yhdeksäsundekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeksäsundekiljoonas	sundekiljoonas
NUM_51yhdeksäsviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdeksäsviidettä	sviidettä
NUM_51yhdeksäsyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdeksäsyhdeksättä	syhdeksättä
NUM_51yhdeskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeskahdeksatta	skahdeksatta
NUM_51yhdeskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeskolmatta	skolmatta
NUM_51yhdeskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdeskuudetta	skuudetta
NUM_51yhdesneljättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdesneljättä	sneljättä
NUM_51yhdesseitsemättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdesseitsemättä	sseitsemättä
NUM_51yhdestoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yhdestoista	stoista
NUM_51yhdesviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdesviidettä	sviidettä
NUM_51yhdesyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yhdesyhdeksättä	syhdeksättä
NUM_51yksikahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yksikahdeksatta	ksikahdeksatta
NUM_51yksikolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yksikolmatta	ksikolmatta
NUM_51yksikuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yksikuudetta	ksikuudetta
NUM_51yksineljättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yksineljättä	ksineljättä
NUM_51yksiseitsemättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yksiseitsemättä	ksiseitsemättä
NUM_51yksitoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	yksitoista	ksitoista
NUM_51yksiviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yksiviidettä	ksiviidettä
NUM_51yksiyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	yksiyhdeksättä	ksiyhdeksättä
NUM_ENSIMMÄINEN	NUM	NUMERAL	38	None	False	strengthen	front	None	None	False	False	inen	nen
NUM_KAHDEKSAN	NUM	NUMERAL	10	None	False	weaken	back	None	None	False	False	kahdeksan	an
NUM_KAKSI	NUM	NUMERAL	31	None	False	weaken	back	None	None	False	False	kaksi	ksi
NUM_KOLMAS	NUM	NUMERAL	45	None	False	strengthen	back	None	None	False	False	s	s
NUM_KOLMASOSA	NUM	NUMERAL	10	None	False	False	back	a	None	False	False	osa	a
NUM_KOLME	NUM	NUMERAL	1008	None	False	weaken	back	None	None	False	False	kolme	e
NUM_KUUSI	NUM	NUMERAL	27	None	False	weaken	back	None	None	False	False	kuusi	si
NUM_KUUTISEN	NUM	NUMERAL	99	None	False	False	back	None	None	False	False	isen
NUM_KYMMENEN	NUM	NUMERAL	32	None	False	strengthen	front	None	None	False	False	kymmenen	en
NUM_KYMMENKUNTA	NUM	NUMERAL	10	J	False	weaken	back	a	None	False	False	kunta	a
NUM_KYMMEN	NUM	NUMERAL	32	None	False	strengthen	front	None	None	False	False	kymmen
NUM_KYMMENTÄ	NUM	NUMERAL	99	None	False	False	both	None	None	False	False	.
NUM_MILJARDI	NUM	NUMERAL	6	None	False	weaken	back	None	None	False	False	iljardi	i
NUM_MILJOONA	NUM	NUMERAL	10	None	False	weaken	back	a	None	False	False	a	a
NUM_NELJÄ	NUM	NUMERAL	10	None	False	weaken	front	ä	None	False	False	neljä	ä
NUM_NELJÄS	NUM	NUMERAL	45	None	False	strengthen	front	None	None	False	False	s	s
NUM_PARI	NUM	NUMERAL	7	None	False	False	back	None	None	False	False	i	i
NUM_PUOLI	NUM	NUMERAL	24	None	False	False	back	None	None	False	False	i	i
NUM_SATA	NUM	NUMERAL	9	F	False	weaken	back	a	None	False	False	sata	ta
NUM_TOINEN	NUM	NUMERAL	38	None	False	strengthen	back	None	None	False	False	inen	nen
NUM_TUHAT	NUM	NUMERAL	46	None	False	strengthen	back	None	None	False	False	tuhat	t
NUM_VIISI	NUM	NUMERAL	27	None	False	weaken	front	None	None	False	False	viisi	si
NUM_VIITISEN	NUM	NUMERAL	99	None	False	False	front	None	None	False	False	isen
