lemma	homonym	new_para	origin
Umm Salal ’Ali	PROPN	PROPN_RUUVI	finer
Umm Sa’id	PROPN	PROPN_PUNK	finer
Umm al-Fahm	PROPN	PROPN_PUNK	finer
Umm al-Qaiwain	PROPN	PROPN_PUNK	finer
Umoe Restaurant Group	PROPN	PROPN_PUNK	finer
Unarin Luusua	PROPN	PROPN_MAKKARA	finer
Uncle Sam’s Safari Outfitters	PROPN	PROPN_PUNK	finer
Uncommon Clarity	PROPN	PROPN_KÄRRY	finer
Ungelon torppa	PROPN	PROPN_KUOPPA	finer
Uni One	PROPN	PROPN_NALLE	finer
UniCredit Research	PROPN	PROPN_PUNK	finer
Unibet Group	PROPN	PROPN_PUNK	finer
Unicredit Bank Austria	PROPN	PROPN_MAKKARA	finer
Union Bank of India	PROPN	PROPN_KITARA	finer
Union Carbide	PROPN	PROPN_NALLE	finer
Union Choco	PROPN	PROPN_ESQUIMAU	finer
Union Square Ventures	PROPN	PROPN_PUNK	finer
Unione di Banche Italiane	PROPN	PROPN_NALLE	finer
Unisilmän hirvimaja	PROPN	PROPN_KIRJA	finer
United Airlines	PROPN	PROPN_PUNK	finer
United Arab Shipping	PROPN	PROPN_ZEN	finer
United Colors of Benetton	PROPN	PROPN_STADION	finer
United Continental Holdings	PROPN	PROPN_PUNK	finer
United Continental	PROPN	PROPN_PUNK	finer
United Parcel Service	PROPN	PROPN_NISSE	finer
United Shipbuilding Corporation	PROPN	PROPN_STADION	finer
United Shipbuilding Corpration	PROPN	PROPN_STADION	finer
United Spirits	PROPN	PROPN_ZEN	finer
United Technologies	PROPN	PROPN_PUNK	finer
United World College	PROPN	PROPN_NALLE	finer
Universal Music Group	PROPN	PROPN_PUNK	finer
Universal Music	PROPN	PROPN_PUNK	finer
Universal Pictures	PROPN	PROPN_PUNK	finer
Unión Chocó	PROPN	PROPN_ESQUIMAU	finer
Unnim Savings Bank	PROPN	PROPN_PUNK	finer
Unto-Matin järvi	PROPN	PROPN_KIVI	finer
Unton Porosaari	PROPN	PROPN_RUUHI	finer
Uolukan Myllyautio	PROPN	PROPN_TUOMIO	finer
Uotilan Lankia	PROPN	PROPN_MAKKARA	finer
Uponor Suomi	PROPN	PROPN_ONNI	finer
Upper Hutt	PROPN	PROPN_PUNK	finer
Uppu-Pölläkän mäki	PROPN	PROPN_KÄKI	finer
Uppu-Pölläkän suo	PROPN	PROPN_VUO	finer
Uppu-Pölläkän vuori	PROPN	PROPN_RUUHI	finer
Ura Basket	PROPN	PROPN_PUNK	finer
Urban Land Institute	PROPN	PROPN_NALLE	finer
Urheilutoimittajain liitto	PROPN	PROPN_HIRTTO	finer
Urho Kekkosen kansallispuisto	PROPN	PROPN_TALO	finer
Urholan Ukonmäki	PROPN	PROPN_KÄKI	finer
Urjalan Sisukiekko	PROPN	PROPN_UKKO	finer
Urjalan asema	PROPN	PROPN_VOIMA	finer
Urkurakentamo Veikko Virtanen	PROPN	PROPN_AAKKOSTAMINEN	finer
Usa River	PROPN	PROPN_ZEN	finer
Uskelan kirkko	PROPN	PROPN_UKKO	finer
Uskontojen uhrien tuki	PROPN	PROPN_NOKI	finer
Usti nad Labem	PROPN	PROPN_PUNK	finer
Usti nad Orlici	PROPN	PROPN_GAY	finer
Ustrzyki Dolne	PROPN	PROPN_NALLE	finer
Utin Laskuvarjokerho	PROPN	PROPN_TALO	finer
Utran kanava	PROPN	PROPN_VOIMA	finer
Utsuvaaran kaltio	PROPN	PROPN_TUOMIO	finer
Uttar Pradesh	PROPN	PROPN_PUNK	finer
Uuden tervahaudan korpi	PROPN	PROPN_KORPI	finer
Uuden-Kälän lampi	PROPN	PROPN_SAMPI	finer
Uuden-Raution mäki	PROPN	PROPN_KÄKI	finer
Uudenkaupungin Jää-Kotkat	PROPN	PROPN_JUHLAT	finer
Uudenkaupungin Urheilijat	PROPN	PROPN_MARKKINAT	finer
Uudenmaan Autourheilijat	PROPN	PROPN_MARKKINAT	finer
Uudenmaan Insinööriopiskelijat	PROPN	PROPN_MARKKINAT	finer
Uudenmaan Maaseutuopisto	PROPN	PROPN_RUIPELO	finer
Uudentuvan Mäntyvaara	PROPN	PROPN_KIRJA	finer
Uukuniemen kirkonkylä	PROPN	PROPN_HÖPÖTTÄJÄ	finer
Uula-äijän järvi	PROPN	PROPN_KIVI	finer
Uulan Heinäjängän vaara	PROPN	PROPN_KIRJA	finer
Uulan Kotajärvet	PROPN	PROPN_RIPSET	finer
Uulan Tupajärvi	PROPN	PROPN_KIVI	finer
Uuran Kutti	PROPN	PROPN_KORTTI	finer
Uuran Särkijärvi	PROPN	PROPN_KIVI	finer
Uutanan linnamäki	PROPN	PROPN_KÄKI	finer
V & Y Toivanen	PROPN	PROPN_AAKKOSTAMINEN	finer
VIA Group	PROPN	PROPN_PUNK	finer
VMP Group	PROPN	PROPN_PUNK	finer
VPK Packaging Group	PROPN	PROPN_PUNK	finer
VR Cargo	PROPN	PROPN_TALO	finer
VR Group	PROPN	PROPN_PUNK	finer
VR Logistiikka	PROPN	PROPN_POLITIIKKA	finer
VR Track	PROPN	PROPN_PUNK	finer
VR Transpoint	PROPN	PROPN_PUNK	finer
VTB Capital	PROPN	PROPN_PUNK	finer
VTB Group	PROPN	PROPN_PUNK	finer
VTI Technologies	PROPN	PROPN_PUNK	finer
VV-Auto Group	PROPN	PROPN_PUNK	finer
Vaahto Paper Technology	PROPN	PROPN_KÄRRY	finer
Vaajakosken Terä	PROPN	PROPN_HÖPÖTTÄJÄ	finer
Vaaniin Neittamo	PROPN	PROPN_RUIPELO	finer
Vaara-Salmisen oja	PROPN	PROPN_VOIMA	finer
Vaaralahden kartano	PROPN	PROPN_RUIPELO	finer
Vaaranpään Pikkulammit	PROPN	PROPN_LAMMIT	finer
Vaarantakasen Kuusivaara	PROPN	PROPN_KIRJA	finer
Vaaraperän Vanha-aho	PROPN	PROPN_TALO	finer
Vaarin Muonametsä	PROPN	PROPN_HÖPÖTTÄJÄ	finer
Vaasa & Vaasa	PROPN	PROPN_KIRJA	finer
Vaasan & Vaasan	PROPN	PROPN_VAASAN	finer
Vaasan Isku Power	PROPN	PROPN_STADION	finer
Vaasan Kiisto	PROPN	PROPN_TALO	finer
Vaasan Maila	PROPN	PROPN_KIRJA	finer
Vaasan Palloseura	PROPN	PROPN_KIRJA	finer
Vaasan Sport	PROPN	PROPN_PUNK	finer
Vaasan Vasama	PROPN	PROPN_VOIMA	finer
Vaasan lentoasema	PROPN	PROPN_VOIMA	finer
Vaasan majakka	PROPN	PROPN_LUSIKKA	finer
Vaasanseudun Kehitys	PROPN	PROPN_RÄJÄYTYS	finer
Vahinkovakuutusyhtiö If	PROPN	PROPN_ZEN	finer
Vahtermaan Levokallio	PROPN	PROPN_TUOMIO	finer
Vahtolan Kuusimaa	PROPN	PROPN_MAA	finer
Vaihtoehtoliike Itu	PROPN	PROPN_KUITU	finer
Vaimon Kiimamaa	PROPN	PROPN_MAA	finer
Vaiton Helkula	PROPN	PROPN_KITARA	finer
Vajukosken voimala	PROPN	PROPN_KITARA	finer
Vakuutusväen Liitto	PROPN	PROPN_HIRTTO	finer
Vakuutusväen liitto	PROPN	PROPN_HIRTTO	finer
Valajaskosken voimala	PROPN	PROPN_KITARA	finer
Valamon luostari	PROPN	PROPN_KANAALI	finer
Valasske Klobouky	PROPN	PROPN_KÄRRY	finer
Valasske Mezirici	PROPN	PROPN_GAY	finer
Valašské Klobouky	PROPN	PROPN_KÄRRY	finer
Valašské Meziříčí	PROPN	PROPN_BRIE	finer
Vale de Cambra	PROPN	PROPN_KIRJA	finer
Valea lui Mihai	PROPN	PROPN_HAI	finer
Valenii de Munte	PROPN	PROPN_NALLE	finer
Valkeakosken Haka	PROPN	PROPN_KIRJA	finer
Valkeakosken Isku-Veikot	PROPN	PROPN_JOUKOT	finer
Valkealan Kajo	PROPN	PROPN_TALO	finer
Valkealan Kuisaari	PROPN	PROPN_RUUHI	finer
Valkealan kartano	PROPN	PROPN_RUIPELO	finer
Valkeisen Isosaari	PROPN	PROPN_RUUHI	finer
Valkenburg aan de Geul	PROPN	PROPN_PUNK	finer
Valkia Ruokojärvi	PROPN	PROPN_KIVI	finer
Valkia Silmävaara	PROPN	PROPN_KIRJA	finer
Valkjärven Kalatoin	PROPN	PROPN_KALATOIN	finer
Valkmusan kansallispuisto	PROPN	PROPN_TALO	finer
Valko-Köykyn neva	PROPN	PROPN_KIRJA	finer
Valkoinen Penkkijärvi	PROPN	PROPN_KIVI	finer
Vallabh Vidhyanagar	PROPN	PROPN_PUNK	finer
Vallankumouksellinen nuorisoliitto	PROPN	PROPN_HIRTTO	finer
Valle Hermoso	PROPN	PROPN_TALO	finer
Valle de la Pascua	PROPN	PROPN_KIRJA	finer
Valle del Risco	PROPN	PROPN_TALO	finer
Vallen Mikon maa	PROPN	PROPN_MAA	finer
Vallen kesätupa	PROPN	PROPN_LUPA	finer
Vallila Interior	PROPN	PROPN_PUNK	finer
Valmet Automotive	PROPN	PROPN_NALLE	finer
Valstone Control	PROPN	PROPN_PUNK	finer
Valtio-opin opiskelijat	PROPN	PROPN_MARKKINAT	finer
Valtio-opin seniorit	PROPN	PROPN_FARMARIT	finer
Valtion Työnjohtajien ja Toimihenkilöiden Liitto	PROPN	PROPN_HIRTTO	finer
Valtion Vahtimestarien yhdistys	PROPN	PROPN_RÄJÄYTYS	finer
Valtion Virkailijain Liitto	PROPN	PROPN_HIRTTO	finer
Valtion Yhteisjärjestö	PROPN	PROPN_JÄÄTELÖ	finer
Valtion alueellisen sivistyshallinnon virkamiehet	PROPN	PROPN_MIEHET	finer
Valtion eläkerahasto	PROPN	PROPN_RUIPELO	finer
Valtion henkilöstöjärjestöjen keskusliitto	PROPN	PROPN_HIRTTO	finer
Valtion laitosten ja yhtiöiden toimihenkilöiden liitto	PROPN	PROPN_HIRTTO	finer
Valtion viran ja toimenhaltijain yleinen liitto	PROPN	PROPN_HIRTTO	finer
Valtionoppikoulujen Opettajaliitto	PROPN	PROPN_HIRTTO	finer
Value Investment Principals	PROPN	PROPN_PUNK	finer
Vammalan Lentopallo	PROPN	PROPN_TALO	finer
Vammalan seudun Voima	PROPN	PROPN_VOIMA	finer
Van Twiller	PROPN	PROPN_BESSERWISSER	finer
Vanajan Racing Club	PROPN	PROPN_PUNK	finer
Vanhajärven Kuivalantto	PROPN	PROPN_HIRTTO	finer
Vanhalan Korkianmaa	PROPN	PROPN_MAA	finer
Vanhan Jäkälävaaran vuoma	PROPN	PROPN_VOIMA	finer
Vanhan Larva-ahon kallio	PROPN	PROPN_TUOMIO	finer
Vanhan Vaasan kanaali	PROPN	PROPN_KANAALI	finer
Vanhan-Erkin uuni	PROPN	PROPN_RUUVI	finer
Vanhan-Haisun oja	PROPN	PROPN_VOIMA	finer
Vanhan-Kallen mäki	PROPN	PROPN_KÄKI	finer
Vanhan-Maijan kivi	PROPN	PROPN_KIVI	finer
Vanhanpellon Etusaari	PROPN	PROPN_RUUHI	finer
Vanhustyön keskusliitto	PROPN	PROPN_HIRTTO	finer
Vanity Fair	PROPN	PROPN_PUNK	finer
Vanju Mare	PROPN	PROPN_NALLE	finer
Vankilavirkailijain Liitto	PROPN	PROPN_HIRTTO	finer
Vantaan Energia	PROPN	PROPN_MAKKARA	finer
Vantaan Lentopallo	PROPN	PROPN_TALO	finer
Vantaan Pussihukat	PROPN	PROPN_SUKAT	finer
Vantaan Salamat	PROPN	PROPN_MARKKINAT	finer
Vanttion Kotavaara	PROPN	PROPN_KIRJA	finer
Vapaa-ajattelijain liitto	PROPN	PROPN_HIRTTO	finer
Vapaa-ajattelijain maailmanliitto	PROPN	PROPN_HIRTTO	finer
Vapaamielisten Klubi	PROPN	PROPN_RUUVI	finer
Vapaamielisten liitto	PROPN	PROPN_HIRTTO	finer
Vapaamuurarit Suomessa	PROPN	PROPN_VAASAN	finer
Vapaan Suomen Liitto	PROPN	PROPN_HIRTTO	finer
Vapaussodan Perinneliitto	PROPN	PROPN_HIRTTO	finer
Vapon Suo	PROPN	PROPN_VUO	finer
Varainhallinta Tresori	PROPN	PROPN_RUUVI	finer
Varangan-Jannen niemi	PROPN	PROPN_LIEMI	finer
Varazdinske Toplice	PROPN	PROPN_NALLE	finer
Varhaisnuorisoliitto Haukat	PROPN	PROPN_PAIKAT	finer
Varilan Korteneva	PROPN	PROPN_KIRJA	finer
Varislahden Ahosaari	PROPN	PROPN_RUUHI	finer
Varisniemen Munaluoto	PROPN	PROPN_VETO	finer
Varistaipaleen kanava	PROPN	PROPN_VOIMA	finer
Varkauden Tarmo	PROPN	PROPN_TALO	finer
Varkauden lentoasema	PROPN	PROPN_VOIMA	finer
Varner Gruppen	PROPN	PROPN_PUNK	finer
Varpulan tekojärvi	PROPN	PROPN_KIVI	finer
Varpumännikön alakappale	PROPN	PROPN_ASTE	finer
Varpumännikön keskikappale	PROPN	PROPN_ASTE	finer
Varpumännikön yläkappale	PROPN	PROPN_ASTE	finer
Varsinais-Suomen Yrittäjät	PROPN	PROPN_KÄRÄJÄT	finer
Varzea Grande	PROPN	PROPN_NALLE	finer
Vasa Idrottssällskap	PROPN	PROPN_PUNK	finer
Vasa nation	PROPN	PROPN_STADION	finer
Vasan Purnuselkä	PROPN	PROPN_NÄLKÄ	finer
Vasco da Gama	PROPN	PROPN_KIRJA	finer
Vasemman kytömaa	PROPN	PROPN_MAA	finer
Vasemmisto yhteen	PROPN	PROPN_VAASAN	finer
Vaskijärven luonnonpuisto	PROPN	PROPN_TALO	finer
Vaskiluodon Voima	PROPN	PROPN_VOIMA	finer
Vastahakaisen Välikuusikko	PROPN	PROPN_LEPAKKO	finer
Vatajankosken Sähkö	PROPN	PROPN_MÖMMÖ	finer
Vaterin ampulla	NOUN	NOUN_MAKKARA	enwikt
Vatra Dornei	PROPN	PROPN_HAI	finer
Vega Asset Management	PROPN	PROPN_PUNK	finer
Vehkalahden Veikot	PROPN	PROPN_JOUKOT	finer
Vehmaan Kreula	PROPN	PROPN_KIRJA	finer
Vehmaan Kukkuri	PROPN	PROPN_KANAALI	finer
Vehmaan kartano	PROPN	PROPN_RUIPELO	finer
Vehmersalmen Vesa	PROPN	PROPN_KIRJA	finer
Veho Autotalot	PROPN	PROPN_JOUKOT	finer
Veho Group	PROPN	PROPN_PUNK	finer
Veho Hyötyajoneuvot	PROPN	PROPN_KOUVOT	finer
Veikon Kone	PROPN	PROPN_ASTE	finer
Veikon laavu	PROPN	PROPN_ASU	finer
Veikon mänty	PROPN	PROPN_MÄNTY	finer
Veksaniemen Uusijänkkä	PROPN	PROPN_HÖLKKÄ	finer
Velika Gorica	PROPN	PROPN_KIRJA	finer
Velika Kladusa	PROPN	PROPN_KIRJA	finer
Velika Kladuša	PROPN	PROPN_KIRJA	finer
Veliki Novgorod	PROPN	PROPN_PUNK	finer
Velikije Luki	PROPN	PROPN_RUUVI	finer
Veliko Tarnovo	PROPN	PROPN_TALO	finer
Veljekset Keskinen	PROPN	PROPN_KYLKIÄINEN	finer
Veljekset Mattila	PROPN	PROPN_KITARA	finer
Velka Bites	PROPN	PROPN_ZEN	finer
Velka Bystrice	PROPN	PROPN_NISSE	finer
Velke Bilovice	PROPN	PROPN_NALLE	finer
Velke Hamry	PROPN	PROPN_KÄRRY	finer
Velke Kapusany	PROPN	PROPN_KÄRRY	finer
Velke Mezirici	PROPN	PROPN_GAY	finer
Velke Opatovice	PROPN	PROPN_NALLE	finer
Velke Pavlovice	PROPN	PROPN_NALLE	finer
Velky Krtis	PROPN	PROPN_ZEN	finer
Velky Meder	PROPN	PROPN_BESSERWISSER	finer
Velky Saris	PROPN	PROPN_PUNK	finer
Velky Senov	PROPN	PROPN_PUNK	finer
Velká Bystřice	PROPN	PROPN_NISSE	finer
Velká Bíteš	PROPN	PROPN_ZEN	finer
Velké Bílovice	PROPN	PROPN_NALLE	finer
Velké Hamry	PROPN	PROPN_KÄRRY	finer
Velké Meziříčí	PROPN	PROPN_BRIE	finer
Velké Opatovice	PROPN	PROPN_NALLE	finer
Velké Pavlovice	PROPN	PROPN_NALLE	finer
Velký Šenov	PROPN	PROPN_PUNK	finer
Velskolan Pitkäjärvi	PROPN	PROPN_KIVI	finer
Vendas Novas	PROPN	PROPN_PUNK	finer
Venetjoen tekojärvi	PROPN	PROPN_KIVI	finer
Venäjän Naavajoki	PROPN	PROPN_NOKI	finer
Venäjän Naavalammit	PROPN	PROPN_LAMMIT	finer
Venäläisen Kuolinsaari	PROPN	PROPN_RUUHI	finer
Venään Kaita	PROPN	PROPN_PATA	finer
Verhnjaja Pysma	PROPN	PROPN_KIRJA	finer
Verhnjaja Pyšma	PROPN	PROPN_KIRJA	finer
Verhnjaja Salda	PROPN	PROPN_KIRJA	finer
Veritas Eläkevakuutus	PROPN	PROPN_VAKUUTUS	finer
Veritas Investment Reserch	PROPN	PROPN_ZEN	finer
Veritas Vahinkovakuutus	PROPN	PROPN_VAKUUTUS	finer
Verizon Communications	PROPN	PROPN_PUNK	finer
Verizon Wireless	PROPN	PROPN_ZEN	finer
Verkkalan mylly	PROPN	PROPN_KÄRRY	finer
Vero Moda	PROPN	PROPN_VOIMA	finer
Veromaksajien keskusliitto	PROPN	PROPN_HIRTTO	finer
Veronmaksajain Keskusliitto	PROPN	PROPN_HIRTTO	finer
Veronmaksajain keskusliitto	PROPN	PROPN_HIRTTO	finer
Verskerin Lounakarit	PROPN	PROPN_LASIT	finer
Veräjän Maija	PROPN	PROPN_KIRJA	finer
Vesaisten Keskusliitto	PROPN	PROPN_HIRTTO	finer
Vesanterin Purakki	PROPN	PROPN_LOKKI	finer
Veseli nad Luznici	PROPN	PROPN_GAY	finer
Veseli nad Moravou	PROPN	PROPN_KUNGFU	finer
Veselí nad Lužnicí	PROPN	PROPN_BRASSERIE	finer
Veselí nad Moravou	PROPN	PROPN_KUNGFU	finer
Vesi- ja Kalatalousalan ammattijärjestö	PROPN	PROPN_JÄÄTELÖ	finer
Vesi- ja Kalatalousmiehet	PROPN	PROPN_MIEHET	finer
Vesi-Heikin neva	PROPN	PROPN_KIRJA	finer
Vesijaon luonnonpuisto	PROPN	PROPN_TALO	finer
Vestas Wind Systems	PROPN	PROPN_ZEN	finer
Vestjysk Bank	PROPN	PROPN_PUNK	finer
Vesuskankaan Valkeainen	PROPN	PROPN_AAKKOSTAMINEN	finer
Veteraanikuorma-autojen Seura	PROPN	PROPN_KIRJA	finer
Veturimiesten Liitto	PROPN	PROPN_HIRTTO	finer
Veuve Clicquot	PROPN	PROPN_PUNK	finer
Veľké Kapušany	PROPN	PROPN_KÄRRY	finer
Veľký Krtíš	PROPN	PROPN_ZEN	finer
Veľký Meder	PROPN	PROPN_BESSERWISSER	finer
Veľký Šariš	PROPN	PROPN_PUNK	finer
VfB Stuttagart	PROPN	PROPN_PUNK	finer
Via Campesina	PROPN	PROPN_KIRJA	finer
Viana do Castelo	PROPN	PROPN_TALO	finer
Vicovu de Sus	PROPN	PROPN_PUNK	finer
Victor Harbor	PROPN	PROPN_PUNK	finer
Victoria Falls	PROPN	PROPN_PUNK	finer
Victoria Milan	PROPN	PROPN_STADION	finer
Vieille Case	PROPN	PROPN_NALLE	finer
Vieira Dryon Group	PROPN	PROPN_PUNK	finer
Viekin Jamalja	PROPN	PROPN_KIRJA	finer
Vieremän Koitto	PROPN	PROPN_HIRTTO	finer
Vierun Marin kivi	PROPN	PROPN_KIVI	finer
Viestikiltojen liitto	PROPN	PROPN_HIRTTO	finer
Viestinnän Keskusliitto	PROPN	PROPN_HIRTTO	finer
Viestintäalan ammattiliitto	PROPN	PROPN_HIRTTO	finer
Viestintätoimisto Pohjoisranta	PROPN	PROPN_KUTSUNTA	finer
Viestintäyhdistys A&O	PROPN	PROPN_ACRO_OO	unk
Vieux Fort	PROPN	PROPN_PUNK	finer
Vihaisen-Seppäsen maa	PROPN	PROPN_MAA	finer
Vihaisen-Seppäsen oja	PROPN	PROPN_VOIMA	finer
Vihaisten uhrilähde	PROPN	PROPN_KIDE	finer
Vihdin Lentopallo-90	PROPN	PROPN_ACRO_NOLLA	unk
Vihdin Pallo	PROPN	PROPN_TALO	finer
Vihdin Pirtti	PROPN	PROPN_SKEITTI	finer
Vihdin Viesti	PROPN	PROPN_TYYLI	finer
Viherlaakson Veikot	PROPN	PROPN_JOUKOT	finer
Vihovuonteen kanava	PROPN	PROPN_VOIMA	finer
Vihreiden nuorten ja opiskelijoiden liitto	PROPN	PROPN_HIRTTO	finer
Vihreäsaaren satama	PROPN	PROPN_VOIMA	finer
Vihreät Nuoret ja Opiskelijat	PROPN	PROPN_MARKKINAT	finer
Vihta-Paavon aho	PROPN	PROPN_TALO	finer
Vihtavuoren Pamaus	PROPN	PROPN_VAKUUTUS	finer
Viiankiaavan Petäjäsaari	PROPN	PROPN_RUUHI	finer
Viiarin Metsäkulma	PROPN	PROPN_VOIMA	finer
Viikin tiedepuisto	PROPN	PROPN_TALO	finer
Viikkalan Mäkirinta	PROPN	PROPN_KUTSUNTA	finer
Viina-Heikin suo	PROPN	PROPN_VUO	finer
Viina-Maunun niemi	PROPN	PROPN_LIEMI	finer
Viinalahden Heinäluoto	PROPN	PROPN_VETO	finer
Viinijärven Urheilijat	PROPN	PROPN_MARKKINAT	finer
Viinikanmetsän teollisuusalue	PROPN	PROPN_ASTE	finer
Viion Hietasuo	PROPN	PROPN_VUO	finer
Viipurin Pallonlyöjät	PROPN	PROPN_KÄRÄJÄT	finer
Viipurin Urheilijat	PROPN	PROPN_MARKKINAT	finer
Viisi tähteä	PROPN	PROPN_VAASAN	finer
Viistin Isolahti	PROPN	PROPN_LAHTI	finer
Viistin Vähälahti	PROPN	PROPN_LAHTI	finer
Viita-Aapon saari	PROPN	PROPN_RUUHI	finer
Viitaan Kokkola	PROPN	PROPN_KITARA	finer
Viitaan Mattila	PROPN	PROPN_KITARA	finer
Viitasaaren Viesti	PROPN	PROPN_TYYLI	finer
Vik i Myrdal	PROPN	PROPN_PUNK	finer
Viking Global Associates	PROPN	PROPN_PUNK	finer
Viking Global Investors	PROPN	PROPN_PUNK	finer
Viking Line	PROPN	PROPN_NISSE	finer
Vila Baleira	PROPN	PROPN_KIRJA	finer
Vila Franca de Xira	PROPN	PROPN_KIRJA	finer
Vila Nova de Famalicao	PROPN	PROPN_KUNGFU	finer
Vila Nova de Famalicão	PROPN	PROPN_KUNGFU	finer
Vila Nova de Foz Coa	PROPN	PROPN_KIRJA	finer
Vila Nova de Foz Côa	PROPN	PROPN_KIRJA	finer
Vila Nova de Gaia	PROPN	PROPN_KIRJA	finer
Vila Nova de Santo Andre	PROPN	PROPN_ROSÉ	finer
Vila Nova de Santo André	PROPN	PROPN_ROSÉ	finer
Vila Real de Santo Antonio	PROPN	PROPN_TUOMIO	finer
Vila Real de Santo António	PROPN	PROPN_TUOMIO	finer
Vila Real	PROPN	PROPN_PUNK	finer
Vila Velha	PROPN	PROPN_KIRJA	finer
Vila do Conde	PROPN	PROPN_NALLE	finer
Vila do Maio	PROPN	PROPN_TALO	finer
Vilkas Group	PROPN	PROPN_PUNK	finer
Vilkin Soidinmaa	PROPN	PROPN_MAA	finer
Villa Angela	PROPN	PROPN_KITARA	finer
Villa Carmen	PROPN	PROPN_STADION	finer
Villa Elisa	PROPN	PROPN_KITARA	finer
Villa Mairea	PROPN	PROPN_SOKEA	finer
Villa Maria	PROPN	PROPN_KIRJA	finer
Villa María	PROPN	PROPN_KIRJA	finer
Villa Rosario	PROPN	PROPN_TUOMIO	finer
Villa Sandino	PROPN	PROPN_TALO	finer
Villa Tökry	PROPN	PROPN_KÄRRY	finer
Villa Ángela	PROPN	PROPN_KITARA	finer
Village Voice Media	PROPN	PROPN_KITARA	finer
Villi länsi	PROPN	PROPN_TYYLI	enwikt
Villähteen Kukkanen	PROPN	PROPN_AAKKOSTAMINEN	finer
Vilpas Vikings	PROPN	PROPN_ZEN	finer
Vilppulan Tähti	PROPN	PROPN_LEHTI	finer
Vilvaisten Niittukulma	PROPN	PROPN_VOIMA	finer
Vimpelin Veto	PROPN	PROPN_VETO	finer
Vina del Mar	PROPN	PROPN_PUNK	finer
Vinni Veuturan mökki	PROPN	PROPN_HÄKKI	finer
Vintilän kuolpuna	PROPN	PROPN_MAKKARA	finer
Violet Partners	PROPN	PROPN_PUNK	finer
Vion Toroja	PROPN	PROPN_VOIMA	finer
Vip Juicemaker	PROPN	PROPN_STADION	finer
Vipu-Matin saari	PROPN	PROPN_RUUHI	finer
Virgin America	PROPN	PROPN_KIRJA	finer
Virgin Atlantic	PROPN	PROPN_PUNK	finer
Virgin Galactic	PROPN	PROPN_PUNK	finer
Virgin Group	PROPN	PROPN_PUNK	finer
Virgin Trains	PROPN	PROPN_PUNK	finer
Virginia Beach	PROPN	PROPN_PUNK	finer
Virginia Elevator Company	PROPN	PROPN_KÄRRY	finer
Viri Lactis	PROPN	PROPN_FRANCIS	finer
Virkamiesten Yhteisjärjestö	PROPN	PROPN_JÄÄTELÖ	finer
Virolahden kirkonkylä	PROPN	PROPN_HÖPÖTTÄJÄ	finer
Virran Puustila	PROPN	PROPN_KITARA	finer
Virta-Iikan suo	PROPN	PROPN_VUO	finer
Virtain luonnonsuojelualue	PROPN	PROPN_ASTE	finer
Virttiön Alahaara	PROPN	PROPN_KIRJA	finer
Virttiön Ylähaara	PROPN	PROPN_KIRJA	finer
Virttiövaaran alapää	PROPN	PROPN_PÄÄ	finer
Virvikin ulkoilureitti	PROPN	PROPN_KORTTI	finer
Visa Europe	PROPN	PROPN_NALLE	finer
Visa-Lauttasen oja	PROPN	PROPN_VOIMA	finer
Visa-Lauttasen vuoma	PROPN	PROPN_VOIMA	finer
Viseu de Sus	PROPN	PROPN_PUNK	finer
Vissaveden tekojärvi	PROPN	PROPN_KIVI	finer
Visser & Van Walsum	PROPN	PROPN_PUNK	finer
Vistan Muurassuo	PROPN	PROPN_VUO	finer
Vitmaojan Pitkäaho	PROPN	PROPN_TALO	finer
Vitoria da Conquista	PROPN	PROPN_KIRJA	finer
Vittikko Aravaara	PROPN	PROPN_KIRJA	finer
Vittikkokasken Pokkuvaara	PROPN	PROPN_KIRJA	finer
Vittukeinon Peskihaara	PROPN	PROPN_KIRJA	finer
Vitória da Conquista	PROPN	PROPN_KIRJA	finer
Viña del Mar	PROPN	PROPN_PUNK	finer
Vișeu de Sus	PROPN	PROPN_PUNK	finer
Vladimirin alue	PROPN	PROPN_ASTE	finer
Vodafone Group	PROPN	PROPN_PUNK	finer
Voimaosakeyhtiö SF	PROPN	PROPN_ACRO_ÄKS	unk
Voimistelu- ja urheiluseura Elise	PROPN	PROPN_NISSE	finer
Vola.ro Student Adventure SRL	PROPN	PROPN_ACRO_ÄKS	unk
Volgogradin alue	PROPN	PROPN_ASTE	finer
Volksbank International	PROPN	PROPN_PUNK	finer
Vologdan alue	PROPN	PROPN_ASTE	finer
Volstad Maritime	PROPN	PROPN_NALLE	finer
Volta Redonda	PROPN	PROPN_VOIMA	finer
Volvo Auto	PROPN	PROPN_TALO	finer
Volvo Bus	PROPN	PROPN_PUNK	finer
Volvo Cars	PROPN	PROPN_PUNK	finer
Volvo IT	PROPN	PROPN_ACRO_EE	unk
Volvo Lastvagnar	PROPN	PROPN_STADION	finer
Volvo Personvagnar	PROPN	PROPN_STADION	finer
Voreio Aigaio	PROPN	PROPN_GALILEO	finer
Voreioi Sporades	PROPN	PROPN_PUNK	finer
Voreios Evvoikos Kolpos	PROPN	PROPN_PUNK	finer
Voreío Aígaio	PROPN	PROPN_GALILEO	finer
Voreíoi Sporádes	PROPN	PROPN_PUNK	finer
Voronežin alue	PROPN	PROPN_ASTE	finer
Voss of Norway	PROPN	PROPN_GAY	finer
Voutavaaran Liikamaa	PROPN	PROPN_MAA	finer
