lemma	homonym	argument
peräytyä	1	intransitive
peräänkuuluttaa	1	intransitive
perääntyä	1	intransitive
pesaista	1	intransitive
pesettää	1	intransitive
peseytyä	1	intransitive
pesiintyä	1	intransitive
pesiytyä	1	intransitive
pesiä	1	intransitive
pestata	1	intransitive
pestautua	1	intransitive
pestä	1	intransitive
petata	1	intransitive
petkuttaa	1	intransitive
petrata	1	intransitive
petrifioitua	1	intransitive
petsata	1	intransitive
pettyä	1	intransitive
pettää	1	intransitive
peuhata	1	intransitive
peukaloida	1	intransitive
pidellä	1	intransitive
pidennyttää	1	intransitive
pidentyä	1	intransitive
pidentää	1	intransitive
pidetä	1	intransitive
pidätellä	1	intransitive
pidättyä	1	intransitive
pidättäytyä	1	intransitive
pidättää	1	intransitive
pidätyttää	1	intransitive
piehtaroida	1	intransitive
pieksää	1	intransitive
pielestää	1	intransitive
pieneksyä	1	intransitive
pienentyä	1	intransitive
pienentää	1	intransitive
pienetä	1	intransitive
pieniä	1	intransitive
pieraista	1	intransitive
piereksiä	1	intransitive
piereskellä	1	intransitive
pierettää	1	intransitive
pierrä	1	intransitive
piestä	1	intransitive
pietä	1	intransitive
piffata	1	intransitive
pigmentoida	1	intransitive
pigmentoitua	1	intransitive
pihahdella	1	intransitive
pihahtaa	1	intransitive
pihdata	1	intransitive
pihistellä	1	intransitive
pihistä	1	intransitive
pihistää	1	intransitive
pihiä	1	intransitive
pihkaantua	1	intransitive
pihkoittua	1	intransitive
pihtailla	1	intransitive
piikata	1	intransitive
piikitellä	1	intransitive
piikittää	1	intransitive
piikoa	1	intransitive
piileksiä	1	intransitive
piileskellä	1	intransitive
piillä	1	intransitive
piilokonttoristua	1	intransitive
piilotella	1	intransitive
piilottaa	1	intransitive
piilottautua	1	intransitive
piiloutua	1	intransitive
piiluta	1	intransitive
piimittää	1	intransitive
piimiä	1	intransitive
piinata	1	intransitive
piintyä	1	intransitive
piipahtaa	1	intransitive
piipata	1	intransitive
piipertää	1	intransitive
piipittää	1	intransitive
piipottaa	1	intransitive
piiputtaa	1	intransitive
piirittää	1	intransitive
piirrellä	1	intransitive
piirrättää	1	intransitive
piirtyä	1	intransitive
piirtää	1	intransitive
piirustaa	1	intransitive
piirustella	1	intransitive
piisata	1	intransitive
piiskata	1	intransitive
piiskuttaa	1	intransitive
piitata	1	intransitive
pikaistua	1	intransitive
pikakirjoittaa	1	intransitive
pikaviestittää	1	intransitive
pikeentyä	1	intransitive
pikeytyä	1	intransitive
pikiintyä	1	intransitive
pilaantua	1	intransitive
pilailla	1	intransitive
pilata	1	intransitive
pilkahdella	1	intransitive
pilkahtaa	1	intransitive
pilkata	1	intransitive
pilkistellä	1	intransitive
pilkistää	1	intransitive
pilkkiä	1	intransitive
pilkkoa	1	intransitive
pilkkoutua	1	intransitive
pilkoittaa	1	intransitive
pilkottaa	1	intransitive
pilkuttaa	1	intransitive
pillahtaa	1	intransitive
pillastua	1	intransitive
pillittää	1	intransitive
pilveillä	1	intransitive
pilvetä	1	intransitive
pilvistyä	1	intransitive
pimahtaa	1	intransitive
pimentyä	1	intransitive
pimentää	1	intransitive
pimetä	1	intransitive
pimittää	1	intransitive
pimputtaa	1	intransitive
pingota	1	intransitive
pingottaa	1	intransitive
pingottua	1	intransitive
pinkaista	1	intransitive
pinkoa	1	intransitive
pinnallistaa	1	intransitive
pinnallistua	1	intransitive
pinnata	1	intransitive
pinnistellä	1	intransitive
pinnistyä	1	intransitive
pinnistää	1	intransitive
pinniä	1	intransitive
pinnoittaa	1	intransitive
pinota	1	intransitive
pintakarkaista	1	intransitive
pintakäsitellä	1	intransitive
pintaliitää	1	intransitive
pintasukeltaa	1	intransitive
pintautua	1	intransitive
pinttyä	1	intransitive
pipertää	1	intransitive
pipetoida	1	intransitive
pippuroida	1	intransitive
pirahdella	1	intransitive
pirahtaa	1	intransitive
pirauttaa	1	intransitive
piristyä	1	intransitive
piristä	1	intransitive
piristäytyä	1	intransitive
piristää	1	intransitive
pirskahdella	1	intransitive
pirskahtaa	1	intransitive
pirskauttaa	1	intransitive
pirskottaa	1	intransitive
pirskua	1	intransitive
pirstaloitua	1	intransitive
pirstoa	1	intransitive
pirstoutua	1	intransitive
piruilla	1	intransitive
piruuntua	1	intransitive
pisamoitua	1	intransitive
pisaroida	1	intransitive
pisaroitua	1	intransitive
pisiä	1	intransitive
pissata	1	intransitive
pissattaa	1	intransitive
pissittää	1	intransitive
pissiä	1	intransitive
pistehitsata	1	intransitive
pisteittää	1	intransitive
pistellä	1	intransitive
pisteyttää	1	intransitive
pistouvata	1	intransitive
pistättää	1	intransitive
pistäytyä	1	intransitive
pistää	1	intransitive
pitentyä	1	intransitive
pitentää	1	intransitive
pitkistyä	1	intransitive
pitkittyä	1	intransitive
pitkittää	1	intransitive
pitkästyttää	1	intransitive
pitkästyä	1	intransitive
pitäytyä	1	intransitive
pitää	1	ainf
plaanata	1	intransitive
plagioida	1	intransitive
plankata	1	intransitive
plarata	1	intransitive
plaseerata	1	intransitive
plastinoida	1	intransitive
platinoida	1	intransitive
pleissata	1	intransitive
pleteroida	1	intransitive
pliseerata	1	intransitive
plombeerata	1	intransitive
plombittaa	1	intransitive
plumpsahtaa	1	intransitive
plussata	1	intransitive
pläjäyttää	1	intransitive
pohdiskella	1	intransitive
pohdituttaa	1	intransitive
pohjamaalata	1	intransitive
pohjata	1	intransitive
pohjauttaa	1	intransitive
pohjautua	1	intransitive
pohjittaa	1	intransitive
pohjustaa	1	intransitive
pohtia	1	intransitive
poi’ittaa	1	intransitive
poijuttaa	1	intransitive
poiketa	1	intransitive
poikia	1	intransitive
poikkaista	1	intransitive
poikkeuttaa	1	intransitive
poimia	1	intransitive
poimiskella	1	intransitive
poimuilla	1	intransitive
poimuttaa	1	intransitive
poimuttua	1	intransitive
poimuuntua	1	intransitive
poislukea	1	intransitive
poissulkea	1	intransitive
poistaa	1	intransitive
poistattaa	1	intransitive
poistua	1	intransitive
pokata	1	intransitive
pokata	2	intransitive
pokkailla	1	intransitive
pokkuroida	1	intransitive
poksahtaa	1	intransitive
poksauttaa	1	intransitive
polarisoida	1	intransitive
polarisoitua	1	intransitive
polaroida	1	intransitive
polaroitua	1	intransitive
polemikoida	1	intransitive
polemisoida	1	intransitive
poliittistaa	1	intransitive
poliittistua	1	intransitive
politikoida	1	intransitive
politisoida	1	intransitive
politisoitua	1	intransitive
polkaista	1	intransitive
polkea	1	intransitive
polkeutua	1	intransitive
polkupyöräillä	1	intransitive
polottaa	1	intransitive
polskahtaa	1	intransitive
polskauttaa	1	intransitive
polskia	1	intransitive
polskutella	1	intransitive
polskuttaa	1	intransitive
poltattaa	1	intransitive
poltella	1	intransitive
polttaa	1	intransitive
polttohaudata	1	intransitive
polttolakata	1	intransitive
polttoleikata	1	intransitive
polttoleimata	1	intransitive
polttomaalata	1	intransitive
polttomerkitä	1	intransitive
polveilla	1	intransitive
polveutua	1	intransitive
polvistaa	1	intransitive
polvistua	1	intransitive
polymerisoida	1	intransitive
polymerisoitua	1	intransitive
polymeroida	1	intransitive
polymeroitua	1	intransitive
pomiloida	1	intransitive
pommitella	1	intransitive
pommittaa	1	intransitive
pomoilla	1	intransitive
pomottaa	1	intransitive
pompahdella	1	intransitive
pompahtaa	1	intransitive
pompata	1	intransitive
pompottaa	1	intransitive
pomppia	1	intransitive
pomppoilla	1	intransitive
ponkaista	1	intransitive
ponnahduttaa	1	intransitive
ponnahtaa	1	intransitive
ponnauttaa	1	intransitive
ponnistaa	1	intransitive
ponnistautua	1	intransitive
ponnistella	1	intransitive
pontata	1	intransitive
poolata	1	intransitive
popata	1	intransitive
popsia	1	intransitive
populaaristaa	1	intransitive
popularisoida	1	intransitive
porata	1	intransitive
porautua	1	intransitive
poreilla	1	intransitive
porhaltaa	1	intransitive
porista	1	intransitive
pornoilla	1	intransitive
porottaa	1	intransitive
porrastaa	1	intransitive
porrastua	1	intransitive
porsastella	1	intransitive
porsia	1	intransitive
porsittaa	1	intransitive
porskutella	1	intransitive
porskuttaa	1	intransitive
porukoida	1	intransitive
porvarillistaa	1	intransitive
porvarillistua	1	intransitive
posahtaa	1	intransitive
posauttaa	1	intransitive
poseerata	1	intransitive
posmittaa	1	intransitive
posmottaa	1	intransitive
posottaa	1	intransitive
postimerkittää	1	intransitive
postimerkkeillä	1	intransitive
postittaa	1	intransitive
postuloida	1	intransitive
potea	1	intransitive
potensoida	1	intransitive
potensoitua	1	intransitive
potkaista	1	intransitive
potkia	1	intransitive
potkiskella	1	intransitive
pottakasvattaa	1	intransitive
pottuilla	1	intransitive
pottuuntua	1	intransitive
potuttaa	1	intransitive
poukahdella	1	intransitive
poukahtaa	1	intransitive
poukata	1	intransitive
poukauttaa	1	intransitive
poukkoilla	1	intransitive
poukota	1	intransitive
poutia	1	intransitive
povailla	1	intransitive
povata	1	intransitive
povauttaa	1	intransitive
prakata	1	intransitive
praktikoida	1	intransitive
praktisoida	1	intransitive
prameilla	1	intransitive
predestinoida	1	intransitive
predestinoitua	1	intransitive
predikoida	1	intransitive
prekessoida	1	intransitive
preparoida	1	intransitive
prepata	1	intransitive
presisoida	1	intransitive
prestabiloida	1	intransitive
previsualisoida	1	intransitive
printata	1	intransitive
priorisoida	1	intransitive
privatisoida	1	intransitive
privatisoitua	1	intransitive
problematisoida	1	intransitive
problematisoitua	1	intransitive
produktiivistua	1	intransitive
produsoida	1	intransitive
profanoida	1	intransitive
profanoitua	1	intransitive
profetoida	1	intransitive
profiloida	1	intransitive
profiloitua	1	intransitive
progredioida	1	intransitive
projektoida	1	intransitive
projisioida	1	intransitive
projisoida	1	intransitive
proletaaristaa	1	intransitive
proletaaristua	1	intransitive
proletarisoida	1	intransitive
proletarisoitua	1	intransitive
promota	1	intransitive
promovoida	1	intransitive
pronssata	1	intransitive
pronssittaa	1	intransitive
propagoida	1	intransitive
propata	1	intransitive
prosessoida	1	intransitive
prostituoida	1	intransitive
prostituoitua	1	intransitive
protestata	1	intransitive
protesteerata	1	intransitive
protestoida	1	intransitive
provosoida	1	intransitive
provosoitua	1	intransitive
prutkuttaa	1	intransitive
prässätä	1	intransitive
prässäyttää	1	intransitive
prässäytyä	1	intransitive
pröystäillä	1	intransitive
psykoanalysoida	1	intransitive
psykologioida	1	intransitive
psykologisoida	1	intransitive
psyykata	1	intransitive
pudistaa	1	intransitive
pudistella	1	intransitive
pudota	1	intransitive
pudotella	1	intransitive
pudottaa	1	intransitive
pudottautua	1	intransitive
pueskella	1	intransitive
puettaa	1	intransitive
puffata	1	intransitive
puhahtaa	1	intransitive
puhallella	1	intransitive
puhalluttaa	1	intransitive
puhaltaa	1	intransitive
puhdistaa	1	intransitive
puhdistautua	1	intransitive
puhdistua	1	intransitive
puhdistuttaa	1	intransitive
puhella	1	intransitive
puhista	1	intransitive
puhjeta	1	intransitive
puhkaa	1	intransitive
puhkaista	1	intransitive
puhkeilla	1	intransitive
puhkia	1	intransitive
puhkoa	1	intransitive
puhkua	1	intransitive
puhtaaksikirjoittaa	1	intransitive
puhtaaksimuurata	1	intransitive
puhua	1	intransitive
puhutella	1	intransitive
puhuttaa	1	intransitive
puhututtaa	1	intransitive
puida	1	intransitive
puijata	1	intransitive
puikahtaa	1	intransitive
puikkaroida	1	intransitive
puikkelehtia	1	intransitive
puikkia	1	intransitive
puistaa	1	intransitive
puistattaa	1	intransitive
puistella	1	intransitive
pujahtaa	1	intransitive
pujoa	1	intransitive
pujotella	1	intransitive
pujottaa	1	intransitive
pujottautua	1	intransitive
pujottua	1	intransitive
pukahtaa	1	intransitive
pukata	1	intransitive
pukea	1	intransitive
pukeutua	1	intransitive
pukittaa	1	intransitive
pukkailla	1	intransitive
puksuttaa	1	intransitive
pulahtaa	1	intransitive
pulauttaa	1	intransitive
puleerata	1	intransitive
pulikoida	1	intransitive
pulinoida	1	intransitive
pulista	1	intransitive
pulittaa	1	intransitive
puliveivata	1	intransitive
pulkkailla	1	intransitive
pullahtaa	1	intransitive
pullauttaa	1	intransitive
pullikoida	1	intransitive
pullistaa	1	intransitive
pullistella	1	intransitive
pullistua	1	intransitive
pullottaa	1	intransitive
pulpahdella	1	intransitive
pulpahtaa	1	intransitive
pulppuilla	1	intransitive
pulputa	1	intransitive
pulputtaa	1	intransitive
pulskistaa	1	intransitive
pulskistua	1	intransitive
pulsoida	1	intransitive
pultata	1	intransitive
pultittaa	1	intransitive
pulverisoida	1	intransitive
pulveroida	1	intransitive
pulveroitua	1	intransitive
pummata	1	intransitive
pumpata	1	intransitive
pumputa	1	intransitive
punakoitua	1	intransitive
punastella	1	intransitive
punastua	1	intransitive
punastuttaa	1	intransitive
punata	1	intransitive
punehtia	1	intransitive
punehtua	1	intransitive
punerruttaa	1	intransitive
punertaa	1	intransitive
punertua	1	intransitive
punkteerata	1	intransitive
punktoida	1	intransitive
punnertaa	1	intransitive
punnita	1	intransitive
punoa	1	intransitive
punoittaa	1	intransitive
punoittua	1	intransitive
punoutua	1	intransitive
puntaroida	1	intransitive
puntata	1	intransitive
puolantaa	1	intransitive
puolata	1	intransitive
puoliautomatisoida	1	intransitive
puoliintua	1	intransitive
puolilainausmerkittää	1	intransitive
puolipohjata	1	intransitive
puolittaa	1	intransitive
puolittua	1	intransitive
puoliutua	1	intransitive
puoltaa	1	intransitive
puolustaa	1	intransitive
puolustautua	1	intransitive
puolustella	1	intransitive
puomittaa	1	intransitive
puoskaroida	1	intransitive
pupeltaa	1	intransitive
puputtaa	1	intransitive
puraista	1	intransitive
purattaa	1	intransitive
pureksia	1	intransitive
pureskella	1	intransitive
pureutua	1	intransitive
puristaa	1	intransitive
puristautua	1	intransitive
puristella	1	intransitive
puristua	1	intransitive
puristuttaa	1	intransitive
purjehtia	1	intransitive
purjelautailla	1	intransitive
purkaa	1	intransitive
purkaantua	1	intransitive
purkautua	1	intransitive
purkittaa	1	intransitive
purnata	1	intransitive
purppuroida	1	intransitive
purra	1	intransitive
purskahdella	1	intransitive
purskahtaa	1	intransitive
purskauttaa	1	intransitive
purskua	1	intransitive
purskutella	1	intransitive
purskuttaa	1	intransitive
pursottaa	1	intransitive
pursua	1	intransitive
pursuilla	1	intransitive
pursuta	1	intransitive
pusata	1	intransitive
pusertaa	1	intransitive
pusertautua	1	intransitive
pusertua	1	intransitive
pusia	1	intransitive
puskea	1	intransitive
puskeutua	1	intransitive
puskuroida	1	intransitive
pussailla	1	intransitive
pussata	1	intransitive
pussittaa	1	intransitive
putata	1	intransitive
putkahdella	1	intransitive
putkahtaa	1	intransitive
putkittaa	1	intransitive
putlata	1	intransitive
putoilla	1	intransitive
putputtaa	1	intransitive
putsaantua	1	intransitive
putsata	1	intransitive
puuduttaa	1	intransitive
puuhailla	1	intransitive
puuhastella	1	intransitive
puuhata	1	intransitive
puukottaa	1	intransitive
puunata	1	intransitive
puupittaa	1	intransitive
puurouttaa	1	intransitive
puuroutua	1	intransitive
puurtaa	1	intransitive
puuskahtaa	1	intransitive
puuskua	1	intransitive
puuskuttaa	1	intransitive
puuteroida	1	intransitive
puuttua	1	intransitive
puutua	1	intransitive
puvustaa	1	intransitive
pyhittäytyä	1	intransitive
pyhittää	1	intransitive
pykiä	1	intransitive
pykälöidä	1	intransitive
pykätä	1	intransitive
pyllistellä	1	intransitive
pyllistää	1	intransitive
pyllyillä	1	intransitive
pyllähtää	1	intransitive
pylläyttää	1	intransitive
pynttäytyä	1	intransitive
pyntätä	1	intransitive
pyristellä	1	intransitive
pyrkiä	1	intransitive
pyrolysoida	1	intransitive
pyrskiä	1	intransitive
pyrskähdellä	1	intransitive
pyrskähtää	1	intransitive
pyrytellä	1	intransitive
pyryttyä	1	intransitive
pyryttää	1	intransitive
pyrytä	1	intransitive
pyrähdellä	1	intransitive
pyrähtää	1	intransitive
pyssyttää	1	intransitive
pystytellä	1	intransitive
pystyttää	1	intransitive
pystyä	1	intransitive
pysytellä	1	intransitive
pysyttäytyä	1	intransitive
pysyttää	1	intransitive
pysyä	1	intransitive
pysähdellä	1	intransitive
pysähtyä	1	intransitive
pysähtää	1	intransitive
pysäköidä	1	intransitive
pysäytellä	1	intransitive
pysäyttää	1	intransitive
pyttyillä	1	intransitive
pyttyyntyä	1	intransitive
pytyttää	1	intransitive
pyydellä	1	intransitive
pyydystellä	1	intransitive
pyydystää	1	intransitive
pyyhittää	1	intransitive
pyyhkiytyä	1	intransitive
pyyhkiä	1	intransitive
pyyhkäistä	1	intransitive
pyyhäistä	1	intransitive
pyyhältää	1	intransitive
pyykittää	1	intransitive
pyykätä	1	intransitive
pyylevöityä	1	intransitive
pyytää	1	intransitive
pyältää	1	intransitive
pyörentää	1	intransitive
pyöretä	1	intransitive
pyöriskellä	1	intransitive
pyöristyä	1	intransitive
pyöristää	1	intransitive
pyöritellä	1	intransitive
pyörittää	1	intransitive
pyöriä	1	intransitive
pyörryttää	1	intransitive
pyörtyillä	1	intransitive
pyörtyä	1	intransitive
pyörtää	1	intransitive
pyörähdellä	1	intransitive
pyörähdyttää	1	intransitive
pyörähtää	1	intransitive
pyöräillä	1	intransitive
pyöräyttää	1	intransitive
pähkiä	1	intransitive
pähkäillä	1	intransitive
päihdyttää	1	intransitive
päihittää	1	intransitive
päihtyä	1	intransitive
päilyä	1	intransitive
päivettyä	1	intransitive
päivettää	1	intransitive
päivitellä	1	intransitive
päivittyä	1	intransitive
päivittää	1	intransitive
päivystää	1	intransitive
päivätä	1	intransitive
päkistää	1	intransitive
pälkähtää	1	intransitive
