lemma	new_para	plurale_tantum
Mustanlamminahot	N_AIVOT	obligatory
Mustanlamminkalliot	N_RAUNIOT	obligatory
Mustanlamminniitut	N_NIITUT	obligatory
Mustanlammit	N_LAMMIT	obligatory
Mustanlampinkydöt	N_KYDÖT	obligatory
Mustanluolat	N_JUHLAT	obligatory
Mustanmaanhellit	N_LASIT	obligatory
Mustanmaankankaat	N_RENKAAT	obligatory
Mustanmaankosket	N_SAKSET	obligatory
Mustanniityt	N_NIITYT	obligatory
Mustanpuronkankaat	N_RENKAAT	obligatory
Mustanpuronniityt	N_NIITYT	obligatory
Mustanrinnankolot	N_AIVOT	obligatory
Mustansaarensolat	N_JUHLAT	obligatory
Mustansaaret	N_SAARET	obligatory
Mustanseljänlammit	N_LAMMIT	obligatory
Mustansuonsaaret	N_SAARET	obligatory
Mustansuonsärkät	N_SÄRKÄT	obligatory
Mustanviirinkarit	N_LASIT	obligatory
Mustapaidat	N_RAUDAT	obligatory
Mustasaaret	N_SAARET	obligatory
Mustaseljät	N_SELJÄT	obligatory
Mustasensaaret	N_SAARET	obligatory
Mustatkivet	N_SAKSET	obligatory
Mustatlammit	N_LAMMIT	obligatory
Mustat	N_JUHLAT	obligatory
Mustatsaaret	N_SAARET	obligatory
Mustatvuoret	N_SAARET	obligatory
Mustavaaranjärvet	N_RIPSET	obligatory
Mustavehmaansaaret	N_SAARET	obligatory
Mustijärvet	N_RIPSET	obligatory
Mustikkakalliot	N_RAUNIOT	obligatory
Mustikkakankaat	N_RENKAAT	obligatory
Mustikkakorvet	N_KORVET	obligatory
Mustikkalamminkankaat	N_RENKAAT	obligatory
Mustikkalammit	N_LAMMIT	obligatory
Mustikkasaaret	N_SAARET	obligatory
Mustikkasalmet	N_SAKSET	obligatory
Mustikkavuoret	N_SAARET	obligatory
Mustikummunlammit	N_LAMMIT	obligatory
Mustilaiskivet	N_SAKSET	obligatory
Mustilammit	N_LAMMIT	obligatory
Mustinjärvenkankaat	N_RENKAAT	obligatory
Mustinkalliot	N_RAUNIOT	obligatory
Mustinlammit	N_LAMMIT	obligatory
Mustinniityt	N_NIITYT	obligatory
Mustinsaaret	N_SAARET	obligatory
Mustinvuoret	N_SAARET	obligatory
Mustipalot	N_AIVOT	obligatory
Mustlammit	N_LAMMIT	obligatory
Mustonkurut	N_HOUSUT	obligatory
Mustonlammit	N_LAMMIT	obligatory
Mustosensaaret	N_SAARET	obligatory
Mutalammit	N_LAMMIT	obligatory
mutalisko	N_TALO	common
Mutameikarit	N_FARMARIT	obligatory
Mutaset	N_RAPPUSET	obligatory
Mutastenmaat	N_ITÄMAAT	obligatory
Muteniaatikot	N_LUOLIKOT	obligatory
mutipistiäiset	N_VIHKIÄISET	obligatory
Mutkalammit	N_LAMMIT	obligatory
Mutkalanpellot	N_AALLOT	obligatory
Mutkankankaat	N_RENKAAT	obligatory
Muurahaiskalliot	N_RAUNIOT	obligatory
muurahaiskäpy	N_KÄPY	common
Muurahaisluodot	N_PIDOT	obligatory
Muurahaissaaret	N_SAARET	obligatory
Muurainjärvet	N_RIPSET	obligatory
Muurainkalliot	N_RAUNIOT	obligatory
Muurainsaaret	N_SAARET	obligatory
Muuraiset	N_RAPPUSET	obligatory
Muuraiskankaat	N_RENKAAT	obligatory
Muuraiskivet	N_SAKSET	obligatory
Muuraisluodot	N_PIDOT	obligatory
Muuraissaaret	N_SAARET	obligatory
Muuraisvuoret	N_SAARET	obligatory
Muuramen Urheilijat	N_MARKKINAT	obligatory
Muurametalot	N_JOUKOT	obligatory
Muuramsuot	N_SUOT	obligatory
Muuranlammit	N_LAMMIT	obligatory
Muuranperkonkalliot	N_RAUNIOT	obligatory
Muurasaaret	N_SAARET	obligatory
muurat	N_JUHLAT	obligatory
Muuriinmäet	N_MÄET	obligatory
Muurikarit	N_LASIT	obligatory
Muurisaaret	N_SAARET	obligatory
muuriyrtti	N_SKEITTI	common
Muusanlammit	N_LAMMIT	obligatory
Muusluodonkarit	N_LASIT	obligatory
Muuttokivet	N_SAKSET	obligatory
muuttokulu	N_ASU	common
Muuttoluodot	N_PIDOT	obligatory
Muuttosaaret	N_SAARET	obligatory
Myhkiöluodot	N_PIDOT	obligatory
Myhkyrilammit	N_LAMMIT	obligatory
Myhkyräsaaret	N_SAARET	obligatory
Mykkiinkivet	N_RIPSET	obligatory
Mykrälammit	N_LAMMIT	obligatory
Myllyharjut	N_HOUSUT	obligatory
Myllyholmat	N_JUHLAT	obligatory
Myllykaarat	N_VARAT	obligatory
Myllykalliot	N_RAUNIOT	obligatory
Myllykankaat	N_RENKAAT	obligatory
Myllykosket	N_SAKSET	obligatory
Myllykukkulat	N_MARKKINAT	obligatory
Myllykummut	N_KUMMUT	obligatory
Myllykynnäät	N_KYNNÄÄT	obligatory
Myllylammet	N_LAMMET	obligatory
Myllylammit	N_LAMMIT	obligatory
Myllylänlammit	N_LAMMIT	obligatory
Myllymoisionvuoret	N_SAARET	obligatory
Myllymäet	N_MÄET	obligatory
Myllyniitynkalliot	N_RAUNIOT	obligatory
Myllyniityt	N_NIITYT	obligatory
Myllynivat	N_VARAT	obligatory
Myllynpellot	N_AALLOT	obligatory
Myllyojanlammit	N_LAMMIT	obligatory
Myllypellot	N_AALLOT	obligatory
Myllypuronniityt	N_NIITYT	obligatory
Myllypuronsuot	N_SUOT	obligatory
Myllypykälät	N_KÄRÄJÄT	obligatory
Myllysaaret	N_SAARET	obligatory
Myllysaariot	N_RAUNIOT	obligatory
Myllysäipät	N_TÖLPÄT	obligatory
Myllysärkät	N_SÄRKÄT	obligatory
Myllytienkydöt	N_KYDÖT	obligatory
Myllytievat	N_VARAT	obligatory
Myllyvaaranlammit	N_LAMMIT	obligatory
Myllyvuoret	N_SAARET	obligatory
Myllärinlammit	N_LAMMIT	obligatory
myriadi	N_RUUVI	common
Myrkkylammit	N_LAMMIT	obligatory
myrkkyliljakasvi	N_RUUVI	common
myrkkylisko	N_TALO	common
Myrkkyluodot	N_PIDOT	obligatory
myrkkytarhakäärme	N_PISTE	common
myrskyjoukot	N_JOUKOT	obligatory
Myrskyluodot	N_PIDOT	obligatory
myrttikasvi	N_RUUVI	common
myskikenguru	N_SEIKKAILU	common
myskisorsa	N_VOIMA	common
Myssylammit	N_LAMMIT	obligatory
myssymaneetti	N_KORTTI	common
myyjäiset	N_VIHKIÄISET	obligatory
Myynnin ja markkinoinnin ammattilaiset	N_RAPPUSET	obligatory
myyntikulu	N_ASU	common
myyntitulot	N_AIVOT	obligatory
Myyränmättäät	N_MÄTTÄÄT	obligatory
myyrärotta	N_ROTTA	common
Myyräsaaret	N_SAARET	obligatory
myöhäistunti	N_SOINTI	common
myöhäisuutiset	N_RAPPUSET	obligatory
myötäjäiset	N_VIHKIÄISET	obligatory
Mäenalusniityt	N_NIITYT	obligatory
Mäenpäänkalliot	N_RAUNIOT	obligatory
Mäenpäänlammit	N_LAMMIT	obligatory
Mäenpäänsaaret	N_SAARET	obligatory
Mäensalonkankaat	N_RENKAAT	obligatory
mähkäkasvi	N_RUUVI	common
Mäkeenkalliot	N_RAUNIOT	obligatory
Mäkeinsisänmäet	N_MÄET	obligatory
Mäkihaudat	N_RAUDAT	obligatory
Mäkilamminkalliot	N_RAUNIOT	obligatory
Mäkilamminmäet	N_MÄET	obligatory
Mäkilammit	N_LAMMIT	obligatory
Mäkilehdonsaaret	N_SAARET	obligatory
Mäkimuorinkalliot	N_RAUNIOT	obligatory
Mäkipellot	N_AALLOT	obligatory
Mäkisenkarit	N_LASIT	obligatory
mäkisukset	N_SAKSET	obligatory
Mäkkelinniityt	N_NIITYT	obligatory
Mäkränluodot	N_PIDOT	obligatory
Mäkäräharjut	N_HOUSUT	obligatory
Mämmijärvet	N_RIPSET	obligatory
Mämmisaaret	N_SAARET	obligatory
Männikkökummut	N_KUMMUT	obligatory
Männikköluodot	N_PIDOT	obligatory
Männikkömäenniitut	N_NIITUT	obligatory
Männikkösaaret	N_SAARET	obligatory
Männikkösärkät	N_SÄRKÄT	obligatory
Männikönkydöt	N_KYDÖT	obligatory
Männikönlammit	N_LAMMIT	obligatory
Männistönsaajot	N_AIVOT	obligatory
Männistönsillanniityt	N_NIITYT	obligatory
Mäntsälän Urheilijat	N_MARKKINAT	obligatory
Mäntyharjunkankaat	N_RENKAAT	obligatory
Mäntykarit	N_LASIT	obligatory
mäntykasvi	N_RUUVI	common
Mäntylammit	N_LAMMIT	obligatory
Mäntyluodot	N_PIDOT	obligatory
Mäntymaat	N_ITÄMAAT	obligatory
Mäntymäenlammit	N_LAMMIT	obligatory
Mäntymäenpellot	N_AALLOT	obligatory
Mäntysaaret	N_SAARET	obligatory
Märsykäisenlammit	N_LAMMIT	obligatory
Märänneenahot	N_AIVOT	obligatory
Märäntökummunrämeät	N_RÄMEÄT	obligatory
Mässänlammit	N_LAMMIT	obligatory
Mässösaaret	N_SAARET	obligatory
Mäsänpellot	N_AALLOT	obligatory
Mätäspuronsuot	N_SUOT	obligatory
Mätässaaret	N_SAARET	obligatory
Mätässuonniityt	N_NIITYT	obligatory
Mäyrälammit	N_LAMMIT	obligatory
Mäyränkalliot	N_RAUNIOT	obligatory
Mäyrävuoret	N_SAARET	obligatory
Määtänniityt	N_NIITYT	obligatory
Määtänsuonlammit	N_LAMMIT	obligatory
möhkäkalat	N_VARAT	obligatory
Mökinkalliot	N_RAUNIOT	obligatory
Mökinpellot	N_AALLOT	obligatory
Mökinsuonkorvet	N_KORVET	obligatory
Mökinvuoret	N_SAARET	obligatory
Mökkeryksenkalliot	N_RAUNIOT	obligatory
Mökkiautiot	N_RAUNIOT	obligatory
Mökkisaarenkummut	N_KUMMUT	obligatory
Mökäresaaret	N_SAARET	obligatory
Mököt	N_PÖLLÖT	obligatory
Möliköt	N_TÖLPÄKÖT	obligatory
Mölliköt	N_TÖLPÄKÖT	obligatory
Mölänpellot	N_AALLOT	obligatory
Mömmölänpellot	N_AALLOT	obligatory
Mönkköset	N_VIHKIÄISET	obligatory
Möntinkalliot	N_RAUNIOT	obligatory
Mörönkalliot	N_RAUNIOT	obligatory
Möttössaaret	N_SAARET	obligatory
Möyhärit	N_BIKINIT	obligatory
Möykeänluodot	N_PIDOT	obligatory
Möykkysaaret	N_SAARET	obligatory
Möykkälänkalliot	N_RAUNIOT	obligatory
Möykkäänkankaat	N_RENKAAT	obligatory
Möykynsärkät	N_SÄRKÄT	obligatory
Möylynkankaat	N_RENKAAT	obligatory
Naakenavaaranalapääkummut	N_KUMMUT	obligatory
Naalastotievat	N_VARAT	obligatory
Naalinkalliot	N_RAUNIOT	obligatory
naamakukkaiskasvi	N_RUUVI	common
naamiaiset	N_RAPPUSET	obligatory
naamiaisjuhla	N_VOIMA	common
Naantalin Koripalloilijat	N_MARKKINAT	obligatory
Naapinkalliot	N_RAUNIOT	obligatory
Naapurisaaret	N_SAARET	obligatory
naapurukset	N_SERKUKSET	obligatory
Naapuskosket	N_SAKSET	obligatory
Naarajängät	N_KENGÄT	obligatory
Naarakummut	N_KUMMUT	obligatory
Naaralammit	N_LAMMIT	obligatory
Naaranlammit	N_LAMMIT	obligatory
Naarastenkalliot	N_RAUNIOT	obligatory
Naatikankarit	N_LASIT	obligatory
Naatsukkajärvet	N_RIPSET	obligatory
Naattuanlammit	N_LAMMIT	obligatory
nahkahousut	N_HOUSUT	obligatory
Nahkahousut	N_HOUSUT	obligatory
Nahkakosket	N_SAKSET	obligatory
Nahkalamminkalliot	N_RAUNIOT	obligatory
Nahkaluodot	N_PIDOT	obligatory
nahkasuojus	N_VAKUUTUS	common
nahkiaiskala	N_KIRJA	common
Nahkiaislehdot	N_PIDOT	obligatory
Naimansaaret	N_SAARET	obligatory
Naimasaaret	N_SAARET	obligatory
naistentanssit	N_LASIT	obligatory
Nakkilan Paterit	N_FARMARIT	obligatory
Nallatievat	N_VARAT	obligatory
Nallitievat	N_VARAT	obligatory
namu	N_ASU	common
nandut	N_HOUSUT	obligatory
Napakivet	N_SAKSET	obligatory
Napalankalliot	N_RAUNIOT	obligatory
Napapiirin Palloketut	N_NIITUT	obligatory
Napavuoret	N_SAARET	obligatory
Nappavaarat	N_VARAT	obligatory
Nappiahot	N_AIVOT	obligatory
nappulakisat	N_VARAT	obligatory
napsijat	N_MARKKINAT	obligatory
Napulit	N_FARMARIT	obligatory
Nariskankaat	N_RENKAAT	obligatory
Narriporareinkivet	N_SAKSET	obligatory
Nartsamojärvet	N_RIPSET	obligatory
Naskalinkalliot	N_RAUNIOT	obligatory
Naskalit	N_FARMARIT	obligatory
Naskinahot	N_AIVOT	obligatory
Nassinnevansaaret	N_SAARET	obligatory
Nastasaaret	N_SAARET	obligatory
Nattaset	N_RAPPUSET	obligatory
nauhahuisku	N_ASU	common
nauhamaneetti	N_KORTTI	common
Nauhanjärvet	N_RIPSET	obligatory
Naulakivet	N_SAKSET	obligatory
Naulasaarenluodot	N_PIDOT	obligatory
Naulasaaret	N_SAARET	obligatory
Naulasalmet	N_SAKSET	obligatory
Naurishaudanjuolut	N_HOUSUT	obligatory
Naurislammit	N_LAMMIT	obligatory
Naurissaaret	N_SAARET	obligatory
naururyppy	N_RYYPPY	common
Nautansaaret	N_SAARET	obligatory
Navarit	N_FARMARIT	obligatory
Navetta-arot	N_AIVOT	obligatory
Navettakankaat	N_RENKAAT	obligatory
Navettomankalliot	N_RAUNIOT	obligatory
neidonkieli	N_HIIRI	common
Neihtyensaaret	N_SAARET	obligatory
Neitijärven kämpät	N_TÖLPÄT	obligatory
Neitikoskensaaret	N_SAARET	obligatory
Neitiniemenniityt	N_NIITYT	obligatory
Neitivaarat	N_VARAT	obligatory
Neitoharjut	N_HOUSUT	obligatory
neitokakadu	N_SEIKKAILU	common
Neitsytsaaret	N_SAARET	obligatory
Neittenkalliot	N_RAUNIOT	obligatory
Neivalahdenjärvet	N_RIPSET	obligatory
Nekanahot	N_AIVOT	obligatory
Neletsermänsaaret	N_SAARET	obligatory
Nelihaukankarit	N_LASIT	obligatory
Nelilähteet	N_TIETEET	obligatory
Neljännespalot	N_AIVOT	obligatory
neljännesvuosikäräjät	N_KÄRÄJÄT	obligatory
Neljätkarit	N_LASIT	obligatory
nelonen	N_AAKKOSTAMINEN	common
Neloset	N_RAPPUSET	obligatory
nenäapina	N_MAKKARA	common
Nenäjärvenniitut	N_NIITUT	obligatory
Nenäklasit	N_LASIT	obligatory
nenälasi	N_RUUVI	common
Nenälasit	N_LASIT	obligatory
Nenänpellot	N_AALLOT	obligatory
Nenäsaaret	N_SAARET	obligatory
nenätipat	N_HIPAT	obligatory
Nenät	N_KÄRÄJÄT	obligatory
neritakotilot	N_PIPPALOT	obligatory
Netouvenlammit	N_LAMMIT	obligatory
nettisivu	N_ASU	common
neulakala	N_KIRJA	common
Neulakalliot	N_RAUNIOT	obligatory
Neulalammit	N_LAMMIT	obligatory
Neulasuot	N_SUOT	obligatory
neulevaate	N_OSOITE	common
Neuliaiset	N_RAPPUSET	obligatory
neuvo	N_TALO	common
neuvottelupäivät	N_KÄRÄJÄT	obligatory
Nevakalliot	N_RAUNIOT	obligatory
Nevalammit	N_LAMMIT	obligatory
Nevanpellot	N_AALLOT	obligatory
Nevanpäänkedot	N_PIDOT	obligatory
Nevanpääsaaret	N_SAARET	obligatory
Nevansaaret	N_SAARET	obligatory
Nevonlammit	N_LAMMIT	obligatory
Nieleminkosket	N_SAKSET	obligatory
nielulevä	N_HÖPÖTTÄJÄ	common
Niemastinlammit	N_LAMMIT	obligatory
Niemelänpellot	N_AALLOT	obligatory
Niemelänrannansaaret	N_SAARET	obligatory
Niemenahot	N_AIVOT	obligatory
Niemenarot	N_AIVOT	obligatory
Niemenkalliot	N_RAUNIOT	obligatory
Niemenkarit	N_LASIT	obligatory
Niemenkatkaisukosket	N_SAKSET	obligatory
Niemenkorvenkalliot	N_RAUNIOT	obligatory
Niemenkärkisaaret	N_SAARET	obligatory
Niemenniityt	N_NIITYT	obligatory
Niemenpellot	N_AALLOT	obligatory
Niemienniityt	N_NIITYT	obligatory
Niemijoenlatva-aavat	N_TAVAT	obligatory
Niemikankaat	N_RENKAAT	obligatory
Niemikylät	N_KÄRÄJÄT	obligatory
Niemilammit	N_LAMMIT	obligatory
Niemiluodot	N_PIDOT	obligatory
Niemisaaret	N_SAARET	obligatory
Niemisenkalliot	N_RAUNIOT	obligatory
Niemisenlammit	N_LAMMIT	obligatory
Niemivaarat	N_VARAT	obligatory
Nierisaaret	N_SAARET	obligatory
Nietoskivet	N_SAKSET	obligatory
Nihtijärvet	N_RIPSET	obligatory
Nihtiluodot	N_PIDOT	obligatory
Niikkulanlammit	N_LAMMIT	obligatory
Niikkulansaaret	N_SAARET	obligatory
Niilatievat	N_VARAT	obligatory
Niilessaaret	N_SAARET	obligatory
Niiniahonlammit	N_LAMMIT	obligatory
Niinihaudat	N_RAUDAT	obligatory
Niinikalliot	N_RAUNIOT	obligatory
Niinilammit	N_LAMMIT	obligatory
Niiniluodot	N_PIDOT	obligatory
Niinimaankalliot	N_RAUNIOT	obligatory
Niiniojanpellot	N_AALLOT	obligatory
Niinipuut	N_PUUT	obligatory
Niinisaarenkarit	N_LASIT	obligatory
Niinisaaret	N_SAARET	obligatory
Niinistökukkulat	N_MARKKINAT	obligatory
niisi	N_KÖYSI	common
Niitettävät	N_KÄRÄJÄT	obligatory
Niitoslammit	N_LAMMIT	obligatory
Niittukarit	N_LASIT	obligatory
Niittusaaret	N_SAARET	obligatory
Niittyahonpellot	N_AALLOT	obligatory
Niittyharjut	N_HOUSUT	obligatory
Niittyjärvenniityt	N_NIITYT	obligatory
Niittykaarrot	N_KAARROT	obligatory
Niittykarit	N_LASIT	obligatory
Niittykorvenmaat	N_ITÄMAAT	obligatory
Niittykujat	N_JUHLAT	obligatory
Niittylamminkalliot	N_RAUNIOT	obligatory
Niittylammit	N_LAMMIT	obligatory
Niittylänsaaret	N_SAARET	obligatory
Niittymäenpellot	N_AALLOT	obligatory
Niittysaaret	N_SAARET	obligatory
Niittysuonsaaret	N_SAARET	obligatory
Niitunkoivenahteet	N_SUHTEET	obligatory
Nikinkarinkalliot	N_RAUNIOT	obligatory
Nikinluodot	N_PIDOT	obligatory
Nikinsaaret	N_SAARET	obligatory
Nikittäjänharjut	N_HOUSUT	obligatory
Nikkarinkalliot	N_RAUNIOT	obligatory
Nikkilänkalliot	N_RAUNIOT	obligatory
Nikobaarit	N_LASIT	obligatory
Nikolain Kenkäheinälammet	N_LAMMET	obligatory
Nikolainrakat	N_PAIKAT	obligatory
Nikolan Pitkätkorvet	N_KORVET	obligatory
Nikosensaaret	N_SAARET	obligatory
Nikovaltosenpellot	N_AALLOT	obligatory
Nikulilammit	N_LAMMIT	obligatory
Nikulinsaaret	N_SAARET	obligatory
Nikulsaaret	N_SAARET	obligatory
Nikunkedot	N_PIDOT	obligatory
nilkkain	N_PUHELIN	common
Nilkkakummut	N_KUMMUT	obligatory
Nilkunkalliot	N_RAUNIOT	obligatory
Nillunkankaat	N_RENKAAT	obligatory
Niloskalliot	N_RAUNIOT	obligatory
Nilottupetäjäjärvet	N_RIPSET	obligatory
Nilsiän Pallo-Haukat	N_PAIKAT	obligatory
Nimettömänlammit	N_LAMMIT	obligatory
Nimettömänsuonlammit	N_LAMMIT	obligatory
Nimettömätkosket	N_SAKSET	obligatory
Nimettömätlammet	N_LAMMET	obligatory
Nimettömätlammit	N_LAMMIT	obligatory
Nimettömät	N_TYÖTTÖMÄT	obligatory
Nimettömätsuot	N_SUOT	obligatory
nimikirjaimet	N_ATERIMET	obligatory
Nimilammit	N_LAMMIT	obligatory
Nimislammit	N_LAMMIT	obligatory
Nimismiestenkarit	N_LASIT	obligatory
nimiäiset	N_VIHKIÄISET	obligatory
nipistin	N_ELIN	common
Niranniitut	N_NIITUT	obligatory
Nirkamosaaret	N_SAARET	obligatory
Nirvasaaret	N_SAARET	obligatory
Niskakankaanlammit	N_LAMMIT	obligatory
Niskalammit	N_LAMMIT	obligatory
Niskankankaanlammit	N_LAMMIT	obligatory
Niskansärkät	N_SÄRKÄT	obligatory
Niskarämeenahot	N_AIVOT	obligatory
Niskasaaret	N_SAARET	obligatory
Niskavaarat	N_VARAT	obligatory
niskavillat	N_VARAT	obligatory
Nissalankalliot	N_RAUNIOT	obligatory
Nissisensaaret	N_SAARET	obligatory
Nisusaaret	N_SAARET	obligatory
Nisälammit	N_LAMMIT	obligatory
nitraattibakteeri	N_KANAALI	common
nitriittibakteeri	N_KANAALI	common
Niuransaaret	N_SAARET	obligatory
Nivajärvet	N_RIPSET	obligatory
Nivalan Urheilijat	N_MARKKINAT	obligatory
Nivanniityt	N_NIITYT	obligatory
Nivarinsaaret	N_SAARET	obligatory
nivelkotilo	N_RUIPELO	common
nivelkuolaimet	N_ATERIMET	obligatory
nivelkärsäiset	N_VIHKIÄISET	obligatory
Nivelmykset	N_YSTÄVYKSET	obligatory
niveltikas	N_ASUKAS	common
Niverkoskenkankaat	N_RENKAAT	obligatory
nivuset	N_RAPPUSET	obligatory
NKL-Pantterit	N_FARMARIT	obligatory
Nohitusmutkat	N_JUHLAT	obligatory
noidanlukko	N_UKKO	common
Noitajärvenkalliot	N_RAUNIOT	obligatory
Noivioharjut	N_HOUSUT	obligatory
nojapuut	N_PUUT	obligatory
Nojostinkummut	N_KUMMUT	obligatory
Nojostinpuljut	N_HOUSUT	obligatory
Nokian Profiilit	N_LASIT	obligatory
Nokian Renkaat	N_RENKAAT	obligatory
Nokian Urheilijat	N_MARKKINAT	obligatory
Nokiharjut	N_HOUSUT	obligatory
Nokilammet	N_LAMMET	obligatory
nokkaeläin	N_ELIN	common
Nokkakivet	N_SAKSET	obligatory
nokkakärry	N_KÄRRY	common
Nokkaniitunpellot	N_AALLOT	obligatory
nokkapihdit	N_PIHDIT	obligatory
nokkasiili	N_TYYLI	common
nokkaunet	N_FARMARIT	obligatory
Nokka-Yhtiöt	N_YHTIÖT	obligatory
Nokosaaret	N_SAARET	obligatory
nokoset	N_RAPPUSET	obligatory
Noposenmäenkankaat	N_RENKAAT	obligatory
Norhostenkalliot	N_RAUNIOT	obligatory
normaaliolot	N_AIVOT	obligatory
Norojärvet	N_RIPSET	obligatory
Norokalliot	N_RAUNIOT	obligatory
Noronmäet	N_MÄET	obligatory
Noronniityt	N_NIITYT	obligatory
Noronpellot	N_AALLOT	obligatory
Norpansaaret	N_SAARET	obligatory
Noukkaherrankalliot	N_RAUNIOT	obligatory
Nousionpellot	N_AALLOT	obligatory
nuhatipat	N_HIPAT	obligatory
nuhde	N_LUODE	common
Nuijanvuoret	N_SAARET	obligatory
nuijasieni	N_HIIRI	common
Nuikarit	N_LASIT	obligatory
nukenrattaat	N_RATTAAT	obligatory
nukenvaunut	N_HOUSUT	obligatory
nukkajäärä	N_HÖPÖTTÄJÄ	common
Nukontorpanpellot	N_AALLOT	obligatory
Nulpot	N_PEIPOT	obligatory
numbatit	N_KASTANJETIT	obligatory
Nummenlukot	N_JOUKOT	obligatory
Nummipellot	N_AALLOT	obligatory
Nunaksenjärvet	N_RIPSET	obligatory
Nunospuljut	N_HOUSUT	obligatory
nuolikot	N_LUOLIKOT	obligatory
Nuolikummut	N_KUMMUT	obligatory
Nuolilammit	N_LAMMIT	obligatory
Nuolinginlammit	N_LAMMIT	obligatory
Nuolismaat	N_ITÄMAAT	obligatory
Nuolisärkät	N_SÄRKÄT	obligatory
Nuolivaaran Pohjassuot	N_SUOT	obligatory
Nuoluskankaat	N_RENKAAT	obligatory
Nuoluslammit	N_LAMMIT	obligatory
Nuolusrovat	N_JUHLAT	obligatory
Nuoretahot	N_AIVOT	obligatory
Nuoret Kotkat	N_JUHLAT	obligatory
Nuoret Lakimiehet	N_MIEHET	obligatory
Nuorgaminnivat	N_VARAT	obligatory
Nuorikonlammit	N_LAMMIT	obligatory
Nuorikonojanrämeet	N_RÄMEET	obligatory
Nuorisoilmailijat	N_MARKKINAT	obligatory
nuorisotila	N_KIRJA	common
nuorisotilat	N_VARAT	obligatory
Nuorliberaalit	N_LASIT	obligatory
Nuorsuomalaiset	N_RAPPUSET	obligatory
Nuorten Ystävät	N_KÄRÄJÄT	obligatory
Nuotanperäkummut	N_KUMMUT	obligatory
Nuottajärvensuot	N_SUOT	obligatory
Nuottakotaluodot	N_PIDOT	obligatory
Nuottaluodot	N_PIDOT	obligatory
Nuottasaaret	N_SAARET	obligatory
Nuottijoensärkät	N_SÄRKÄT	obligatory
Nuottilamminharjut	N_HOUSUT	obligatory
Nuottilammit	N_LAMMIT	obligatory
Nuottisaaret	N_SAARET	obligatory
Nupinseljät	N_SELJÄT	obligatory
Nuppurinlammit	N_LAMMIT	obligatory
Nurkamolammit	N_LAMMIT	obligatory
Nurkanpellot	N_AALLOT	obligatory
Nurkkaluolat	N_JUHLAT	obligatory
Nurkkavaarankalliot	N_RAUNIOT	obligatory
Nurmaanniitut	N_NIITUT	obligatory
Nurmeksen Sepot	N_PEIPOT	obligatory
Nurmelaisensaaret	N_SAARET	obligatory
Nurmensaaret	N_SAARET	obligatory
Nurmisaaret	N_SAARET	obligatory
Nurmi-Yhtiöt	N_YHTIÖT	obligatory
Nurrulankalliot	N_RAUNIOT	obligatory
Nuttiot	N_RAUNIOT	obligatory
Nutturinkalliot	N_RAUNIOT	obligatory
nutukas	N_ASUKAS	common
Nuukitievat	N_VARAT	obligatory
Nuupaskosket	N_SAKSET	obligatory
Nuuskanlammit	N_LAMMIT	obligatory
Nuuskansalmet	N_SAKSET	obligatory
Nuutamoharjut	N_HOUSUT	obligatory
Nuutilansuot	N_SUOT	obligatory
Nuutinkullaanahteet	N_SUHTEET	obligatory
Nuutisenlammit	N_LAMMIT	obligatory
Nuuvinsaaret	N_SAARET	obligatory
Nygrenin Teyrilammit	N_LAMMIT	obligatory
nykyolot	N_AIVOT	obligatory
Nypönniityt	N_NIITYT	obligatory
Nyrkiänkalliot	N_RAUNIOT	obligatory
nysäkolibri	N_RUUVI	common
Nyyjängänkalliot	N_RAUNIOT	obligatory
Nyytorpansaaret	N_SAARET	obligatory
nyyttikestit	N_PINSETIT	obligatory
nyyttärit	N_BIKINIT	obligatory
Näisiänmarjakunnaat	N_VALJAAT	obligatory
näkimet	N_KERITSIMET	obligatory
näkinruohokasvi	N_RUUVI	common
näkäräiset	N_VIHKIÄISET	obligatory
Nälkäjärvet	N_RIPSET	obligatory
Nälkälammit	N_LAMMIT	obligatory
Nälkäsalonsaaret	N_SAARET	obligatory
Nälkökalliot	N_RAUNIOT	obligatory
Näläntöjärventievat	N_VARAT	obligatory
näppäin	N_ELIN	common
Näreikkösaaret	N_SAARET	obligatory
Näresaaret	N_SAARET	obligatory
Närhinkankaat	N_RENKAAT	obligatory
Närhisaaret	N_SAARET	obligatory
Närpäläisenkarrat	N_KARRAT	obligatory
Närrijärvenkuolpunat	N_MARKKINAT	obligatory
Närteluodot	N_PIDOT	obligatory
Närväsenkalliot	N_RAUNIOT	obligatory
Näsiäkummut	N_KUMMUT	obligatory
Nätkimet	N_KERITSIMET	obligatory
Nätkipuronniityt	N_NIITYT	obligatory
Näyhälänjängät	N_KENGÄT	obligatory
Näälikänsaaret	N_SAARET	obligatory
Näätimäisenahot	N_AIVOT	obligatory
Näätäkalliot	N_RAUNIOT	obligatory
Näätäkummut	N_KUMMUT	obligatory
Näätäkurunlammet	N_LAMMET	obligatory
Näätälammit	N_LAMMIT	obligatory
Näätärinteet	N_RINTEET	obligatory
Nääverpakankivet	N_SAKSET	obligatory
nöpästäiset	N_VIHKIÄISET	obligatory
oheisvaurio	N_TUOMIO	common
Ohelanmäet	N_MÄET	obligatory
ohennussakset	N_SAKSET	obligatory
ohimohiukset	N_SAKSET	obligatory
ohja	N_VOIMA	common
ohjas	N_VAKUUTUS	common
