lemma	new_para	argument
karisuttaa	V_VIEROITTAA	intransitive
karitsoida	V_KOPIOIDA	intransitive
karitsoittaa	V_VIEROITTAA	intransitive
kariuttaa	V_VIEROITTAA	intransitive
kariutua	V_ROHTUA	intransitive
karjahdella	V_TIPAHDELLA	intransitive
karjahtaa	V_MOJAHTAA	intransitive
karjaista	V_MARISTA	intransitive
karjeta	V_ROHJETA	intransitive
karjua	V_KAUNISTUA	intransitive
karkailla	V_ARVAILLA	intransitive
karkaista	V_MARISTA	intransitive
karkaistua	V_KAUNISTUA	intransitive
karkeistaa	V_MUTRISTAA	intransitive
karkeloida	V_MELLAKOIDA	intransitive
karkeuttaa	V_VIEROITTAA	intransitive
karkeutua	V_ROHTUA	intransitive
karkota	V_KAIKOTA	intransitive
karkottaa	V_VIEROITTAA	intransitive
karmaista	V_MARISTA	intransitive
karmia	V_KOSIA	intransitive
karnevalisoida	V_KOPIOIDA	intransitive
karnevalisoitua	V_ROHTUA	intransitive
karrikoida	V_KOPIOIDA	intransitive
karsastaa	V_MUTRISTAA	intransitive
karsia	V_KOSIA	intransitive
karsiintua	V_VAKAANTUA	intransitive
karsinoida	V_KOPIOIDA	intransitive
karsinoitua	V_ROHTUA	intransitive
karsiutua	V_ROHTUA	intransitive
karstaantua	V_VAKAANTUA	intransitive
karstata	V_ARVATA	intransitive
karstautua	V_ROHTUA	intransitive
karstoittua	V_HERMOTTUA	intransitive
kartella	V_SULATELLA	intransitive
kartelloitua	V_ROHTUA	intransitive
kartoittaa	V_VIEROITTAA	intransitive
karttaa	V_AUTTAA	intransitive
karttua	V_HERMOTTUA	intransitive
kartuttaa	V_VIEROITTAA	intransitive
karuuntua	V_VAKAANTUA	intransitive
karvastaa	V_MUTRISTAA	intransitive
karvastella	V_ETUILLA	intransitive
karvata	V_ARVATA	intransitive
karvoa	V_PUNOA	intransitive
karvoittua	V_HERMOTTUA	intransitive
kasaantua	V_VAKAANTUA	intransitive
kasailla	V_ARVAILLA	intransitive
kasata	V_ARVATA	intransitive
kasautua	V_ROHTUA	intransitive
kaseerata	V_ARVATA	intransitive
kasetoida	V_KOPIOIDA	intransitive
kasketa	V_KARHUTA	intransitive
kastaa	V_KASVAA	intransitive
kastattaa	V_VIEROITTAA	intransitive
kastautua	V_ROHTUA	intransitive
kastella	V_ETUILLA	intransitive
kastojuottaa	V_VIEROITTAA	intransitive
kastroida	V_KOPIOIDA	intransitive
kastua	V_KAUNISTUA	intransitive
kasvaa	V_KASVAA	intransitive
kasvattaa	V_VIEROITTAA	intransitive
kasvettua	V_HERMOTTUA	intransitive
kasvittaa	V_VIEROITTAA	intransitive
kasvittua	V_HERMOTTUA	intransitive
katabolisoitua	V_ROHTUA	intransitive
katalysoida	V_KOPIOIDA	intransitive
kategorisoida	V_KOPIOIDA	intransitive
katekoida	V_KOPIOIDA	intransitive
katenoida	V_KOPIOIDA	intransitive
katetroida	V_KOPIOIDA	intransitive
katkaista	V_MARISTA	intransitive
katkeilla	V_ETUILLA	intransitive
katkeroittaa	V_VIEROITTAA	intransitive
katkeroitua	V_ROHTUA	intransitive
katketa	V_KARHUTA	intransitive
katkoa	V_PUNOA	intransitive
katkuta	V_LASSOTA	intransitive
katsahtaa	V_MOJAHTAA	intransitive
katsastaa	V_MUTRISTAA	intransitive
katsastuttaa	V_VIEROITTAA	intransitive
katsella	V_ETUILLA	intransitive
katselmoida	V_KOPIOIDA	intransitive
katsoa	V_PUNOA	intransitive
kattaa	V_AUTTAA	intransitive
katua	V_ROHTUA	intransitive
kauhaista	V_MARISTA	intransitive
kauhduttaa	V_VIEROITTAA	intransitive
kauhistaa	V_MUTRISTAA	intransitive
kauhistella	V_ETUILLA	intransitive
kauhistua	V_KAUNISTUA	intransitive
kauhistuttaa	V_VIEROITTAA	intransitive
kauhoa	V_PUNOA	intransitive
kauhtua	V_ROHTUA	intransitive
kaukosiirtää	V_NÄPERTÄÄ	intransitive
kaulailla	V_ARVAILLA	intransitive
kaulata	V_ARVATA	intransitive
kaulia	V_KOSIA	intransitive
kaulita	V_PALKITA	intransitive
kaunistaa	V_MUTRISTAA	intransitive
kaunistautua	V_ROHTUA	intransitive
kaunistella	V_ETUILLA	intransitive
kaunistua	V_KAUNISTUA	intransitive
kaupallistaa	V_MUTRISTAA	intransitive
kaupallistua	V_KAUNISTUA	intransitive
kaupata	V_SIEPATA	intransitive
kaupita	V_PALKITA	intransitive
kaupitella	V_SULATELLA	intransitive
kaupungistaa	V_MUTRISTAA	intransitive
kaupungistua	V_KAUNISTUA	intransitive
kaupunkilaistaa	V_MUTRISTAA	intransitive
kaupunkilaistua	V_KAUNISTUA	intransitive
kaupunkimaistaa	V_MUTRISTAA	intransitive
kaupunkimaistua	V_KAUNISTUA	intransitive
kaupustella	V_ETUILLA	intransitive
kautsuttaa	V_VIEROITTAA	intransitive
kauttakuljettaa	V_VIEROITTAA	intransitive
kavahtaa	V_MOJAHTAA	intransitive
kavaltaa	V_SIVALTAA	intransitive
kaveerata	V_ARVATA	intransitive
kaventaa	V_HUONONTAA	intransitive
kaventua	V_VAKAANTUA	intransitive
kaveta	V_KAVETA	intransitive
kavuta	V_KIVUTA	intransitive
kehaista	V_MARISTA	intransitive
kehdata	V_JAHDATA	intransitive
kehitellä	V_HERÄTELLÄ	intransitive
kehittyä	V_KIVETTYÄ	intransitive
kehittää	V_RÄPSYTTÄÄ	intransitive
kehityttää	V_RÄPSYTTÄÄ	intransitive
kehiä	V_RYSKIÄ	intransitive
kehjetä	V_ILJETÄ	intransitive
kehkeytyä	V_SILIYTYÄ	intransitive
kehnontaa	V_HUONONTAA	intransitive
kehnontua	V_VAKAANTUA	intransitive
kehnota	V_KARHETA	intransitive
kehnätä	V_YNNÄTÄ	intransitive
kehoittaa	V_VIEROITTAA	intransitive
kehotella	V_SULATELLA	intransitive
kehottaa	V_VIEROITTAA	intransitive
kehruuttaa	V_VIEROITTAA	intransitive
kehrätä	V_YNNÄTÄ	intransitive
kehräyttää	V_RÄPSYTTÄÄ	intransitive
kehtuuttaa	V_VIEROITTAA	intransitive
kehua	V_KAUNISTUA	intransitive
kehuskella	V_ETUILLA	intransitive
kehystyä	V_ÄLLISTYÄ	intransitive
kehystää	V_KIVISTÄÄ	intransitive
keihästää	V_KIVISTÄÄ	intransitive
keikahdella	V_TIPAHDELLA	intransitive
keikahtaa	V_MOJAHTAA	intransitive
keikailla	V_ARVAILLA	intransitive
keikaroida	V_MELLAKOIDA	intransitive
keikauttaa	V_VIEROITTAA	intransitive
keikistellä	V_ÄKSYILLÄ	intransitive
keikistää	V_KIVISTÄÄ	intransitive
keikkailla	V_ARVAILLA	intransitive
keikkua	V_NUOKKUA	intransitive
keikutella	V_SULATELLA	intransitive
keikuttaa	V_VIEROITTAA	intransitive
keilailla	V_ARVAILLA	intransitive
keilata	V_ARVATA	intransitive
keimailla	V_ARVAILLA	intransitive
keinahdella	V_TIPAHDELLA	intransitive
keinahtaa	V_MOJAHTAA	intransitive
keinauttaa	V_VIEROITTAA	intransitive
keinohedelmöittää	V_RÄPSYTTÄÄ	intransitive
keinosiementää	V_HIVENTÄÄ	intransitive
keinotella	V_SULATELLA	intransitive
keinua	V_KAUNISTUA	intransitive
keinuskella	V_ETUILLA	intransitive
keinutella	V_SULATELLA	intransitive
keinuttaa	V_VIEROITTAA	intransitive
keitellä	V_HERÄTELLÄ	intransitive
keittyä	V_KIVETTYÄ	intransitive
keittää	V_RÄPSYTTÄÄ	intransitive
keitättää	V_RÄPSYTTÄÄ	intransitive
kekata	V_MORKATA	intransitive
kekkaloida	V_MELLAKOIDA	intransitive
kekkuloida	V_MELLAKOIDA	intransitive
keksaista	V_MARISTA	intransitive
keksiä	V_RYSKIÄ	intransitive
kelastaa	V_MUTRISTAA	intransitive
kelata	V_ARVATA	intransitive
kelatoida	V_KOPIOIDA	intransitive
kelatoitua	V_ROHTUA	intransitive
kelautua	V_ROHTUA	intransitive
keljuilla	V_ETUILLA	intransitive
keljuttaa	V_VIEROITTAA	intransitive
kelkkailla	V_ARVAILLA	intransitive
kellahdella	V_TIPAHDELLA	intransitive
kellahduttaa	V_VIEROITTAA	intransitive
kellahtaa	V_MOJAHTAA	intransitive
kellaroida	V_KOPIOIDA	intransitive
kellastaa	V_MUTRISTAA	intransitive
kellastua	V_KAUNISTUA	intransitive
kellastuttaa	V_VIEROITTAA	intransitive
kellata	V_MULLATA	intransitive
kellauttaa	V_VIEROITTAA	intransitive
kellertyä	V_KIERTYÄ	intransitive
kellertää	V_NÄPERTÄÄ	intransitive
kellistyä	V_ÄLLISTYÄ	intransitive
kellistää	V_KIVISTÄÄ	intransitive
kelliä	V_RYSKIÄ	intransitive
kellottaa	V_VIEROITTAA	intransitive
kellua	V_KAUNISTUA	intransitive
kelluttaa	V_VIEROITTAA	intransitive
kelmentyä	V_TYHJENTYÄ	intransitive
kelmentää	V_HIVENTÄÄ	intransitive
kelmetä	V_VÄHETÄ	intransitive
kelottua	V_HERMOTTUA	intransitive
keloutua	V_ROHTUA	intransitive
kelpuuttaa	V_VIEROITTAA	intransitive
kelvata	V_KAIVATA	intransitive
kengittyä	V_KIVETTYÄ	intransitive
kengittää	V_RÄPSYTTÄÄ	intransitive
kenkkuilla	V_ETUILLA	intransitive
kenkuttaa	V_VIEROITTAA	intransitive
kennottaa	V_VIEROITTAA	intransitive
kenottaa	V_VIEROITTAA	intransitive
kenttälinnoittaa	V_VIEROITTAA	intransitive
kepittää	V_RÄPSYTTÄÄ	intransitive
keplotella	V_SULATELLA	intransitive
kepsutella	V_SULATELLA	intransitive
keratinisoitua	V_ROHTUA	intransitive
keretä	V_KERETÄ	intransitive
keriytyä	V_SILIYTYÄ	intransitive
keriä	V_RYSKIÄ	intransitive
kerjetä	V_ILJETÄ	intransitive
kerjätä	V_YNNÄTÄ	intransitive
kermoa	V_PUNOA	intransitive
kermoittua	V_HERMOTTUA	intransitive
kerrata	V_VERRATA	intransitive
kerrostaa	V_MUTRISTAA	intransitive
kerrostua	V_KAUNISTUA	intransitive
kerryttää	V_RÄPSYTTÄÄ	intransitive
kerskailla	V_ARVAILLA	intransitive
kerskata	V_ARVATA	intransitive
kerskua	V_KAUNISTUA	intransitive
kertaantua	V_VAKAANTUA	intransitive
kertaistaa	V_MUTRISTAA	intransitive
-kertaistaa	V_MUTRISTAA	intransitive
-kertaistua	V_KAUNISTUA	intransitive
kertautua	V_ROHTUA	intransitive
kertoa	V_VARTOA	intransitive
kertoilla	V_ARVAILLA	intransitive
kertyä	V_KIERTYÄ	intransitive
keräillä	V_LEPÄILLÄ	intransitive
kerätä	V_YNNÄTÄ	intransitive
keräytyä	V_SILIYTYÄ	intransitive
kerääntyä	V_TYHJENTYÄ	intransitive
kesannoida	V_KOPIOIDA	intransitive
kesannoitua	V_ROHTUA	intransitive
kesiä	V_RYSKIÄ	intransitive
keskenmennä	V_MENNÄ	intransitive
keskeyttää	V_RÄPSYTTÄÄ	intransitive
keskeytyä	V_SILIYTYÄ	intransitive
keskiarvottaa	V_VIEROITTAA	intransitive
keski-ikäistyä	V_ÄLLISTYÄ	intransitive
keskiluokkaistua	V_KAUNISTUA	intransitive
keskittyä	V_KIVETTYÄ	intransitive
keskittää	V_RÄPSYTTÄÄ	intransitive
keskustella	V_ETUILLA	intransitive
kessutella	V_SULATELLA	intransitive
kessuttaa	V_VIEROITTAA	intransitive
kestittää	V_RÄPSYTTÄÄ	intransitive
kestitä	V_MERKITÄ	intransitive
kestopäällystää	V_KIVISTÄÄ	intransitive
kestovärjätä	V_YNNÄTÄ	intransitive
kestävöidä	V_ÖYKKÄRÖIDÄ	intransitive
kestää	V_KIVISTÄÄ	intransitive
kesyttyä	V_KIVETTYÄ	intransitive
kesyttää	V_RÄPSYTTÄÄ	intransitive
kesyyntyä	V_TYHJENTYÄ	intransitive
kesäasua	V_KAUNISTUA	intransitive
ketjuttaa	V_VIEROITTAA	intransitive
ketjuuntua	V_VAKAANTUA	intransitive
ketjuutua	V_ROHTUA	intransitive
ketlata	V_ARVATA	intransitive
ketuttaa	V_VIEROITTAA	intransitive
keventyä	V_TYHJENTYÄ	intransitive
keventää	V_HIVENTÄÄ	intransitive
kevetä	V_VÄHETÄ	intransitive
keväistää	V_KIVISTÄÄ	intransitive
kidnapata	V_SIEPATA	intransitive
kiduttaa	V_VIEROITTAA	intransitive
kiehahtaa	V_MOJAHTAA	intransitive
kiehauttaa	V_VIEROITTAA	intransitive
kiehnätä	V_YNNÄTÄ	intransitive
kiehtoa	V_KIETOA	intransitive
kiehua	V_KAUNISTUA	intransitive
kiehuttaa	V_VIEROITTAA	intransitive
kiehätä	V_YNNÄTÄ	intransitive
kiekaista	V_MARISTA	intransitive
kiekkoilla	V_ARVAILLA	intransitive
kiekua	V_NUOKKUA	intransitive
kielellistyä	V_ÄLLISTYÄ	intransitive
kielentää	V_HIVENTÄÄ	intransitive
kieliä	V_RYSKIÄ	intransitive
kiellellä	V_KIILLELLÄ	intransitive
kielteistyä	V_ÄLLISTYÄ	intransitive
kieltäytyä	V_SILIYTYÄ	intransitive
kieltää	V_VIHELTÄÄ	intransitive
kiemurrella	V_NAKERRELLA	intransitive
kiemurtaa	V_KUHERTAA	intransitive
kiepahtaa	V_MOJAHTAA	intransitive
kiepauttaa	V_VIEROITTAA	intransitive
kieppua	V_LOPPUA	intransitive
kiepsahdella	V_TIPAHDELLA	intransitive
kiepsahtaa	V_MOJAHTAA	intransitive
kiepsauttaa	V_VIEROITTAA	intransitive
kieputella	V_SULATELLA	intransitive
kieputtaa	V_VIEROITTAA	intransitive
kieriskellä	V_ÄKSYILLÄ	intransitive
kieritellä	V_HERÄTELLÄ	intransitive
kierittää	V_RÄPSYTTÄÄ	intransitive
kieriä	V_RYSKIÄ	intransitive
kieroilla	V_ARVAILLA	intransitive
kieroontua	V_VAKAANTUA	intransitive
kierouttaa	V_VIEROITTAA	intransitive
kieroutua	V_ROHTUA	intransitive
kierrellä	V_KIHERRELLÄ	intransitive
kierrättää	V_RÄPSYTTÄÄ	intransitive
kierteittää	V_RÄPSYTTÄÄ	intransitive
kiertyä	V_KIERTYÄ	intransitive
kiertää	V_NÄPERTÄÄ	intransitive
kierähdellä	V_SÄPSÄHDELLÄ	intransitive
kierähtää	V_YSKÄHTÄÄ	intransitive
kieräyttää	V_RÄPSYTTÄÄ	intransitive
kietaista	V_MARISTA	intransitive
kietoa	V_KIETOA	intransitive
kietoontua	V_VAKAANTUA	intransitive
kietoutua	V_ROHTUA	intransitive
kihahtaa	V_MOJAHTAA	intransitive
kihartaa	V_KUHERTAA	intransitive
kihartua	V_PUSERTUA	intransitive
kihdata	V_JAHDATA	intransitive
kihelmöidä	V_ISÄNNÖIDÄ	intransitive
kiherrellä	V_KIHERRELLÄ	intransitive
kihertää	V_NÄPERTÄÄ	intransitive
kihistä	V_ÄRISTÄ	intransitive
kihlata	V_ARVATA	intransitive
kihlautua	V_ROHTUA	intransitive
kihnutella	V_SULATELLA	intransitive
kihnuttaa	V_VIEROITTAA	intransitive
kihota	V_KARHUTA	intransitive
kiidättää	V_RÄPSYTTÄÄ	intransitive
kiihdytellä	V_HERÄTELLÄ	intransitive
kiihdyttää	V_RÄPSYTTÄÄ	intransitive
kiihkoilla	V_ARVAILLA	intransitive
kiihkota	V_KARHUTA	intransitive
kiihkoutua	V_ROHTUA	intransitive
kiihottaa	V_VIEROITTAA	intransitive
kiihottua	V_HERMOTTUA	intransitive
kiihtyä	V_SILIYTYÄ	intransitive
kiikaroida	V_KOPIOIDA	intransitive
kiikastaa	V_MUTRISTAA	intransitive
kiikkua	V_NUOKKUA	intransitive
kiikutella	V_SULATELLA	intransitive
kiikuttaa	V_VIEROITTAA	intransitive
kiilata	V_ARVATA	intransitive
kiilautua	V_ROHTUA	intransitive
kiillellä	V_KIILLELLÄ	intransitive
kiillottaa	V_VIEROITTAA	intransitive
kiillottua	V_HERMOTTUA	intransitive
kiillotuttaa	V_VIEROITTAA	intransitive
kiiltää	V_VIHELTÄÄ	intransitive
kiilua	V_KAUNISTUA	intransitive
kiinailla	V_ARVAILLA	intransitive
kiinata	V_ARVATA	intransitive
kiinnetä	V_KIINNETÄ	intransitive
kiinnijäädä	V_JÄÄDÄ	intransitive
kiinniottaa	V_VIEROITTAA	intransitive
kiinnipitää	V_YSKÄHTÄÄ	intransitive
kiinniriippua	V_LOPPUA	intransitive
kiinnisaattaa	V_AUTTAA	intransitive
kiinnisulkea	V_POLKEA	intransitive
kiinnitellä	V_HERÄTELLÄ	intransitive
kiinnittyä	V_KIVETTYÄ	intransitive
kiinnittäytyä	V_SILIYTYÄ	intransitive
kiinnittää	V_RÄPSYTTÄÄ	intransitive
kiinnostaa	V_MUTRISTAA	intransitive
kiinnostua	V_KAUNISTUA	intransitive
kiinteyttää	V_RÄPSYTTÄÄ	intransitive
kiinteytyä	V_SILIYTYÄ	intransitive
kiintiöidä	V_ÖYKKÄRÖIDÄ	intransitive
kiintiötullata	V_MULLATA	intransitive
kiintyä	V_TYHJENTYÄ	intransitive
kiipeillä	V_ÄKSYILLÄ	intransitive
kiipiä	V_RIIPIÄ	intransitive
kiirehdittää	V_RÄPSYTTÄÄ	intransitive
kiirehtiä	V_EHTIÄ	intransitive
kiirehtää	V_YSKÄHTÄÄ	intransitive
kiiriä	V_RYSKIÄ	intransitive
kiiruhtaa	V_MOJAHTAA	intransitive
kiistellä	V_ÄKSYILLÄ	intransitive
kiistää	V_KIVISTÄÄ	intransitive
kiitellä	V_HERÄTELLÄ	intransitive
kiittää	V_RÄPSYTTÄÄ	intransitive
kiitää	V_KIITÄÄ	intransitive
kiivailla	V_ARVAILLA	intransitive
kiivastella	V_ETUILLA	intransitive
kiivastua	V_KAUNISTUA	intransitive
kiivastuttaa	V_VIEROITTAA	intransitive
kiivetä	V_REVETÄ	intransitive
kikatella	V_SULATELLA	intransitive
kikattaa	V_VIEROITTAA	intransitive
kikkailla	V_ARVAILLA	intransitive
kiksauttaa	V_VIEROITTAA	intransitive
kilahdella	V_TIPAHDELLA	intransitive
kilahtaa	V_MOJAHTAA	intransitive
kilauttaa	V_VIEROITTAA	intransitive
kilistellä	V_ÄKSYILLÄ	intransitive
kilistä	V_ÄRISTÄ	intransitive
kilistää	V_KIVISTÄÄ	intransitive
kilisyttää	V_RÄPSYTTÄÄ	intransitive
kiljahdella	V_TIPAHDELLA	intransitive
kiljahtaa	V_MOJAHTAA	intransitive
kiljaista	V_MARISTA	intransitive
kiljua	V_KAUNISTUA	intransitive
kilkattaa	V_VIEROITTAA	intransitive
kilkkaa	V_RAIKAA	intransitive
kilkuttaa	V_VIEROITTAA	intransitive
killistellä	V_ÄKSYILLÄ	intransitive
killistää	V_KIVISTÄÄ	intransitive
killitellä	V_HERÄTELLÄ	intransitive
killittää	V_RÄPSYTTÄÄ	intransitive
killua	V_KAUNISTUA	intransitive
kilottaa	V_VIEROITTAA	intransitive
kilpailla	V_ARVAILLA	intransitive
kilpailullistaa	V_MUTRISTAA	intransitive
kilpailuttaa	V_VIEROITTAA	intransitive
kilpasoutaa	V_JOUTAA	intransitive
kilpistyä	V_ÄLLISTYÄ	intransitive
kilvoitella	V_SULATELLA	intransitive
kimallella	V_VAELLELLA	intransitive
kimaltaa	V_SIVALTAA	intransitive
kimittää	V_RÄPSYTTÄÄ	intransitive
kimmahduttaa	V_VIEROITTAA	intransitive
kimmahtaa	V_MOJAHTAA	intransitive
kimmastua	V_KAUNISTUA	intransitive
kimmastuttaa	V_VIEROITTAA	intransitive
kimmauttaa	V_VIEROITTAA	intransitive
kimmellellä	V_KIILLELLÄ	intransitive
kimmeltää	V_VIHELTÄÄ	intransitive
kimmota	V_KARHUTA	intransitive
kimmota	V_SAMMOTA	intransitive
kimpaantua	V_VAKAANTUA	intransitive
kimpoilla	V_ARVAILLA	intransitive
kimppuuntua	V_VAKAANTUA	intransitive
kimputtaa	V_VIEROITTAA	intransitive
kinailla	V_ARVAILLA	intransitive
kinastella	V_ETUILLA	intransitive
kinata	V_ARVATA	intransitive
kinkata	V_MORKATA	intransitive
kinostaa	V_MUTRISTAA	intransitive
kinostua	V_KAUNISTUA	intransitive
kinua	V_KAUNISTUA	intransitive
kinuta	V_KARHUTA	intransitive
kipaista	V_MARISTA	intransitive
kipata	V_SIEPATA	intransitive
kipenöidä	V_ISÄNNÖIDÄ	intransitive
kipertyä	V_KIERTYÄ	intransitive
kipertää	V_NÄPERTÄÄ	intransitive
kipeyttää	V_RÄPSYTTÄÄ	intransitive
kipeytyä	V_SILIYTYÄ	intransitive
kipinöidä	V_ISÄNNÖIDÄ	intransitive
kipitellä	V_HERÄTELLÄ	intransitive
kipittää	V_RÄPSYTTÄÄ	intransitive
kipparoida	V_KOPIOIDA	intransitive
kipristellä	V_ÄKSYILLÄ	intransitive
kipristyä	V_ÄLLISTYÄ	intransitive
kipristää	V_KIVISTÄÄ	intransitive
kipsaantua	V_VAKAANTUA	intransitive
kipsata	V_ARVATA	intransitive
kipuilla	V_ETUILLA	intransitive
kipunoida	V_MELLAKOIDA	intransitive
kirahdella	V_TIPAHDELLA	intransitive
kirahtaa	V_MOJAHTAA	intransitive
kiretä	V_VÄHETÄ	intransitive
kiristellä	V_ÄKSYILLÄ	intransitive
kiristyä	V_ÄLLISTYÄ	intransitive
kiristä	V_ÄRISTÄ	intransitive
kiristää	V_KIVISTÄÄ	intransitive
kirittää	V_RÄPSYTTÄÄ	intransitive
kiriä	V_RYSKIÄ	intransitive
kirjailla	V_ARVAILLA	intransitive
kirjata	V_ARVATA	intransitive
kirjauttaa	V_VIEROITTAA	intransitive
kirjautua	V_ROHTUA	intransitive
kirjavoida	V_KOPIOIDA	intransitive
kirjavoittaa	V_VIEROITTAA	intransitive
kirjavoitua	V_ROHTUA	intransitive
kirjelmöidä	V_ÖYKKÄRÖIDÄ	intransitive
kirjoa	V_PUNOA	intransitive
kirjoitella	V_SULATELLA	intransitive
kirjoittaa	V_VIEROITTAA	intransitive
kirjoittautua	V_ROHTUA	intransitive
kirjoittua	V_HERMOTTUA	intransitive
kirjoituttaa	V_VIEROITTAA	intransitive
kirkaista	V_MARISTA	intransitive
kirkastaa	V_MUTRISTAA	intransitive
kirkastua	V_KAUNISTUA	intransitive
kirkastuttaa	V_VIEROITTAA	intransitive
kirkottaa	V_VIEROITTAA	intransitive
kirkua	V_NUOKKUA	intransitive
kirmailla	V_ARVAILLA	intransitive
kirmaista	V_MARISTA	intransitive
kirmata	V_ARVATA	intransitive
kirnuta	V_KARHUTA	intransitive
kirnuuntua	V_VAKAANTUA	intransitive
kirnuutua	V_ROHTUA	intransitive
kiroilla	V_ARVAILLA	intransitive
kiroiluttaa	V_VIEROITTAA	intransitive
kirota	V_KARHUTA	intransitive
kirpaista	V_MARISTA	intransitive
kirpeyttää	V_RÄPSYTTÄÄ	intransitive
kirpeytyä	V_SILIYTYÄ	intransitive
kirskahtaa	V_MOJAHTAA	intransitive
kirskauttaa	V_VIEROITTAA	intransitive
kirskua	V_KAUNISTUA	intransitive
kirskuttaa	V_VIEROITTAA	intransitive
kirvellä	V_ÄKSYILLÄ	intransitive
kirveltää	V_VIHELTÄÄ	intransitive
kirvoittaa	V_VIEROITTAA	intransitive
kirvota	V_KIRVOTA	intransitive
kisailla	V_ARVAILLA	intransitive
kisata	V_ARVATA	intransitive
kiskaista	V_MARISTA	intransitive
kiskoa	V_PUNOA	intransitive
kiskotella	V_SULATELLA	intransitive
kiskottaa	V_VIEROITTAA	intransitive
kiskoutua	V_ROHTUA	intransitive
kismittää	V_RÄPSYTTÄÄ	intransitive
kitata	V_LUNTATA	intransitive
kiteyttää	V_RÄPSYTTÄÄ	intransitive
kiteytyä	V_SILIYTYÄ	intransitive
kitistyä	V_ÄLLISTYÄ	intransitive
kitistä	V_ÄRISTÄ	intransitive
kitkeröidä	V_ÖYKKÄRÖIDÄ	intransitive
kitkeröittää	V_RÄPSYTTÄÄ	intransitive
kitkeröityä	V_SILIYTYÄ	intransitive
kitkeä	V_KYTKEÄ	intransitive
kitkutella	V_SULATELLA	intransitive
kitkuttaa	V_VIEROITTAA	intransitive
kitsastella	V_ETUILLA	intransitive
kitua	V_ROHTUA	intransitive
kituuttaa	V_VIEROITTAA	intransitive
kiukkuilla	V_ETUILLA	intransitive
kiukustua	V_KAUNISTUA	intransitive
kiukuta	V_KOUKUTA	intransitive
kiukutella	V_SULATELLA	intransitive
kiukuttaa	V_VIEROITTAA	intransitive
kiusaantua	V_VAKAANTUA	intransitive
kiusata	V_ARVATA	intransitive
kiusoitella	V_SULATELLA	intransitive
kivahtaa	V_MOJAHTAA	intransitive
kivertyä	V_KIERTYÄ	intransitive
kivertää	V_NÄPERTÄÄ	intransitive
kivestää	V_KIVISTÄÄ	intransitive
kivettyä	V_KIVETTYÄ	intransitive
kivettää	V_RÄPSYTTÄÄ	intransitive
kivetä	V_TÄHYTÄ	intransitive
kivipestä	V_ÄRISTÄ	intransitive
kivistää	V_KIVISTÄÄ	intransitive
kivittää	V_RÄPSYTTÄÄ	intransitive
kivuta	V_KIVUTA	intransitive
klaarata	V_ARVATA	intransitive
klassifioida	V_KOPIOIDA	intransitive
klikata	V_MORKATA	intransitive
klikkiytyä	V_SILIYTYÄ	intransitive
klimppiytyä	V_SILIYTYÄ	intransitive
kliseytyä	V_SILIYTYÄ	intransitive
kloonata	V_ARVATA	intransitive
kloorata	V_ARVATA	intransitive
kloorittaa	V_VIEROITTAA	intransitive
koaguloida	V_KOPIOIDA	intransitive
koaguloitua	V_ROHTUA	intransitive
kodifioida	V_KOPIOIDA	intransitive
koeajaa	V_KASVAA	intransitive
koekuormittaa	V_VIEROITTAA	intransitive
koekäyttää	V_RÄPSYTTÄÄ	intransitive
koelentää	V_HIVENTÄÄ	intransitive
koestaa	V_MUTRISTAA	intransitive
koetella	V_SULATELLA	intransitive
koettaa	V_VIEROITTAA	intransitive
kohahdella	V_TIPAHDELLA	intransitive
kohahduttaa	V_VIEROITTAA	intransitive
kohahtaa	V_MOJAHTAA	intransitive
kohautella	V_SULATELLA	intransitive
kohauttaa	V_VIEROITTAA	intransitive
kohdata	V_JAHDATA	intransitive
kohdella	V_TIPAHDELLA	intransitive
kohdentaa	V_HUONONTAA	intransitive
kohdentua	V_VAKAANTUA	intransitive
kohdistaa	V_MUTRISTAA	intransitive
kohdistua	V_KAUNISTUA	intransitive
koheloida	V_MELLAKOIDA	intransitive
koheltaa	V_SIVALTAA	intransitive
kohennella	V_KOMENNELLA	intransitive
kohentaa	V_HUONONTAA	intransitive
kohentua	V_VAKAANTUA	intransitive
koheta	V_KARHETA	intransitive
kohista	V_MARISTA	intransitive
kohmettaa	V_VIEROITTAA	intransitive
kohmettua	V_HERMOTTUA	intransitive
kohoilla	V_ARVAILLA	intransitive
kohokuvioida	V_KOPIOIDA	intransitive
kohota	V_KARHUTA	intransitive
kohottaa	V_VIEROITTAA	intransitive
kohottautua	V_ROHTUA	intransitive
kohottua	V_HERMOTTUA	intransitive
kohtuullistaa	V_MUTRISTAA	intransitive
kohuta	V_LASSOTA	intransitive
koikkelehtia	V_AHNEHTIA	intransitive
koisata	V_ARVATA	intransitive
koisia	V_KOSIA	intransitive
koitella	V_SULATELLA	intransitive
koittaa	V_VIEROITTAA	intransitive
koitua	V_ROHTUA	intransitive
kojeistaa	V_MUTRISTAA	intransitive
kokata	V_MORKATA	intransitive
kokea	V_PUKEA	intransitive
kokeilla	V_ETUILLA	intransitive
koketeerata	V_ARVATA	intransitive
kokkailla	V_ARVAILLA	intransitive
kokkaroitua	V_ROHTUA	intransitive
kokoilla	V_ARVAILLA	intransitive
kokoonkutsua	V_KAUNISTUA	intransitive
kokoonpanna	V_PANNA	intransitive
