Incoming morph	analyses	stem part	continuations...	#<- HEADERS
DIGITS_KOLME	Nsg|Xnom	:{MB}	DIGITS_BACK_POSS	DIGITS_BACK_CLIT
DIGITS_KOLME	Nsg|Xpar	:{MB}a	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xtra	:{MB}kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KOLME	Nsg|Xtra	:{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	N??|X???		#
DIGITS_KOLME	Xcom	:{MB}i{MB}ne	DIGITS_BACK_POSS_EN_OPT
DIGITS_KUUSI			DIGITS_COMPOUND
DIGITS_KUUSI	Npl|Xabe	:{MB}i{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xabl	:{MB}i{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xade	:{MB}i{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xall	:{MB}i{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KUUSI	Npl|Xela	:{MB}i{MB}sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xess	:{MB}i{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xgen	:{MB}i{MB}en	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Npl|Xill	:{MB}i{MB}i	DIGITS_BACK_POSS
DIGITS_KUUSI	Npl|Xill	:{MB}i{MB}in	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Npl|Xine	:{MB}i{MB}ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xins	:{MB}i{MB}n	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Npl|Xnom	:{MB}t	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Npl|Xpar	:{MB}i{MB}a	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xtra	:{MB}i{MB}kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KUUSI	Npl|Xtra	:{MB}i{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Nsg|Xabe	:{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xabl	:{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xade	:{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xall	:{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KUUSI	Nsg|Xela	:{MB}sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xess	:{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xgen	:{MB}n	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Nsg|Xill	:{MB}ee	DIGITS_BACK_POSS
DIGITS_KUUSI	Nsg|Xill	:{MB}een	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Nsg|Xine	:{MB}ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xnom	:{MB}	DIGITS_BACK_POSS	DIGITS_BACK_CLIT
DIGITS_KUUSI	Nsg|Xpar	:{MB}ta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xtra	:{MB}kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KUUSI	Nsg|Xtra	:{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	N??|X???		#
DIGITS_KUUSI	Xcom	:{MB}i{MB}ne	DIGITS_BACK_POSS_EN_OPT
DIGITS_KYMMENEN			DIGITS_COMPOUND
DIGITS_KYMMENEN	Npl|Xabe	:{MB}i{MB}ttä	DIGITS_FRONT_POSS_ÄN_OPT
DIGITS_KYMMENEN	Npl|Xabl	:{MB}i{MB}ltä	DIGITS_FRONT_POSS_ÄN_OPT
